frame_id,elapsed_sec,expected_label,segment_id,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,keep_buffer_on_target,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps
61,44.895,,0,5.0,0.55,5,3,0,0.9288,0.3443,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.516
62,44.9078,,0,5.0,0.55,5,3,0,0.9416,0.3387,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.556
63,44.9231,,0,5.0,0.55,5,3,0,0.9569,0.3333,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.038
64,44.9358,,0,5.0,0.55,5,3,0,0.9696,0.3281,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.472
65,44.9546,,0,5.0,0.55,5,3,0,0.9884,0.3231,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.673
66,44.9728,,0,5.0,0.55,5,3,0,1.0066,0.3182,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.494
67,44.9906,,0,5.0,0.55,5,3,0,1.0244,0.3134,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.294
68,45.0063,,0,5.0,0.55,5,3,0,1.0401,0.3088,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.626
69,45.0235,,0,5.0,0.55,5,3,0,1.0573,0.3188,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.069
70,45.0409,,0,5.0,0.55,5,3,0,1.0747,0.3143,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.572
71,45.0562,,0,5.0,0.55,5,3,0,1.09,0.3099,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.75
72,45.0669,,0,5.0,0.55,5,3,0,1.1007,0.3194,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.105
73,45.0785,,0,5.0,0.55,5,3,0,1.1123,0.3151,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.161
74,45.0904,,0,5.0,0.55,5,3,0,1.1242,0.3243,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.729
75,45.1101,,0,5.0,0.55,5,3,0,1.1439,0.3333,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.539
76,45.1298,,0,5.0,0.55,5,3,0,1.1636,0.3289,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.192
77,45.1411,,0,5.0,0.55,5,3,0,1.1749,0.3377,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.149
78,45.1604,,0,5.0,0.55,5,3,0,1.1942,0.3462,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.907
79,45.1733,,0,5.0,0.55,5,3,0,1.2071,0.3544,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.673
80,45.1878,,0,5.0,0.55,5,3,0,1.2216,0.35,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.496
81,45.1981,,0,5.0,0.55,5,3,0,1.2319,0.358,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.546
82,45.217,,0,5.0,0.55,5,3,0,1.2508,0.3659,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.348
83,45.229,,0,5.0,0.55,5,3,0,1.2628,0.3614,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.347
84,45.2412,,0,5.0,0.55,5,3,0,1.275,0.3571,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.019
85,45.2555,,0,5.0,0.55,5,3,0,1.2893,0.3647,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.774
86,45.2678,,0,5.0,0.55,5,3,0,1.3017,0.3721,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.435
87,45.2788,,0,5.0,0.55,5,3,0,1.3126,0.3678,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.855
88,45.2901,,0,5.0,0.55,5,3,0,1.3239,0.3636,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.76
89,45.3033,,0,5.0,0.55,5,3,0,1.3371,0.3596,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.116
90,45.3198,,0,5.0,0.55,5,3,0,1.3537,0.3556,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.539
91,45.3312,,0,5.0,0.55,5,3,0,1.365,0.3516,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.115
92,45.3418,,0,5.0,0.55,5,3,0,1.3757,0.3478,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.04
93,45.3567,,0,5.0,0.55,5,3,0,1.3906,0.3441,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.887
94,45.3673,,0,5.0,0.55,5,3,0,1.4011,0.3404,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.556
95,45.3776,,0,5.0,0.55,5,3,0,1.4114,0.3368,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.262
96,45.389,,0,5.0,0.55,5,3,0,1.4228,0.3333,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.15
97,45.3991,,0,5.0,0.55,5,3,0,1.4329,0.3299,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.282
98,45.4147,,0,5.0,0.55,5,3,0,1.4485,0.3265,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.838
99,45.4262,,0,5.0,0.55,5,3,0,1.46,0.3232,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.03
100,45.4448,,0,5.0,0.55,5,3,0,1.4786,0.32,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.001
101,45.4559,,0,5.0,0.55,5,3,0,1.4897,0.3168,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.098
102,45.467,,0,5.0,0.55,5,3,0,1.5008,0.3137,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.769
103,45.4771,,0,5.0,0.55,5,3,0,1.5109,0.3107,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.395
104,45.4884,,0,5.0,0.55,5,3,0,1.5222,0.3077,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,84.756
105,45.4989,,0,5.0,0.55,5,3,0,1.5327,0.3048,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.727
106,45.5094,,0,5.0,0.55,5,3,0,1.5432,0.3019,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,84.849
107,45.5224,,0,5.0,0.55,5,3,0,1.5562,0.2991,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.524
108,45.5363,,0,5.0,0.55,5,3,0,1.5701,0.3056,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.583
109,45.5548,,0,5.0,0.55,5,3,0,1.5886,0.3028,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.299
110,45.5649,,0,5.0,0.55,5,3,0,1.5987,0.3,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.651
111,45.5754,,0,5.0,0.55,5,3,0,1.6092,0.2973,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.67
112,45.5873,,0,5.0,0.55,5,3,0,1.6212,0.2946,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.306
113,45.6041,,0,5.0,0.55,5,3,0,1.6379,0.292,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.335
114,45.6165,,0,5.0,0.55,5,3,0,1.6503,0.2895,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.528
115,45.627,,0,5.0,0.55,5,3,0,1.6608,0.287,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.139
116,45.6396,,0,5.0,0.55,5,3,0,1.6734,0.2845,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.792
117,45.6568,,0,5.0,0.55,5,3,0,1.6906,0.2821,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.433
118,45.6671,,0,5.0,0.55,5,3,0,1.7009,0.2797,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.792
119,45.6777,,0,5.0,0.55,5,3,0,1.7115,0.2773,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.893
120,45.6933,,0,5.0,0.55,5,3,0,1.7271,0.275,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.488
121,45.7049,,0,5.0,0.55,5,3,0,1.7387,0.2727,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.713
122,45.7154,,0,5.0,0.55,5,3,0,1.7492,0.2705,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.258
123,45.7329,,0,5.0,0.55,5,3,0,1.7667,0.2683,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.607
124,45.7433,,0,5.0,0.55,5,3,0,1.7771,0.2661,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.23
125,45.7607,,0,5.0,0.55,5,3,0,1.7945,0.264,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.002
126,45.7721,,0,5.0,0.55,5,3,0,1.806,0.2619,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.264
127,45.783,,0,5.0,0.55,5,3,0,1.8168,0.2598,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.785
128,45.7933,,0,5.0,0.55,5,3,0,1.8271,0.2578,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.489
129,45.8076,,0,5.0,0.55,5,3,0,1.8414,0.2558,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.143
