frame_id,elapsed_sec,expected_label,segment_id,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,keep_buffer_on_target,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps
18,15.7196,,0,5.0,0.55,5,3,0,0.4331,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,53.321
19,15.7327,,0,5.0,0.55,5,3,0,0.4462,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,55.406
20,15.746,,0,5.0,0.55,5,3,0,0.4596,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,57.966
21,15.7584,,0,5.0,0.55,5,3,0,0.4719,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,60.168
22,15.7707,,0,5.0,0.55,5,3,0,0.4842,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.5
23,15.7828,,0,5.0,0.55,5,3,0,0.4963,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,65.203
24,15.794,,0,5.0,0.55,5,3,0,0.5075,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,67.481
25,15.8052,,0,5.0,0.55,5,3,0,0.5187,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.139
26,15.8188,,0,5.0,0.55,5,3,0,0.5324,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.478
27,15.8315,,0,5.0,0.55,5,3,0,0.545,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.197
28,15.8447,,0,5.0,0.55,5,3,0,0.5582,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.896
29,15.8571,,0,5.0,0.55,5,3,0,0.5706,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.292
30,15.8755,,0,5.0,0.55,5,3,0,0.5891,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.621
31,15.8874,,0,5.0,0.55,5,3,0,0.6009,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.357
32,15.9004,,0,5.0,0.55,5,3,0,0.6139,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.329
33,15.9126,,0,5.0,0.55,5,3,0,0.6261,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.485
34,15.9245,,0,5.0,0.55,5,3,0,0.6381,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.332
35,15.9368,,0,5.0,0.55,5,3,0,0.6503,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.151
36,15.9505,,0,5.0,0.55,5,3,0,0.664,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.319
37,15.9622,,0,5.0,0.55,5,3,0,0.6757,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.392
38,15.974,,0,5.0,0.55,5,3,0,0.6875,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.373
39,15.9916,,0,5.0,0.55,5,3,0,0.7051,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.564
40,16.0031,,0,5.0,0.55,5,3,0,0.7166,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.177
41,16.0399,,0,5.0,0.55,5,3,0,0.7534,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.175
42,16.0539,,0,5.0,0.55,5,3,0,0.7674,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.03
43,16.0704,,0,5.0,0.55,5,3,0,0.784,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.297
44,16.0893,,0,5.0,0.55,5,3,0,0.8028,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.734
45,16.1015,,0,5.0,0.55,5,3,0,0.815,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.81
46,16.1146,,0,5.0,0.55,5,3,0,0.8281,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.469
47,16.1268,,0,5.0,0.55,5,3,0,0.8403,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.656
48,16.1387,,0,5.0,0.55,5,3,0,0.8522,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.588
49,16.1509,,0,5.0,0.55,5,3,0,0.8645,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.643
50,16.1632,,0,5.0,0.55,5,3,0,0.8767,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.114
51,16.1755,,0,5.0,0.55,5,3,0,0.889,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.339
52,16.1884,,0,5.0,0.55,5,3,0,0.9019,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.931
53,16.2007,,0,5.0,0.55,5,3,0,0.9142,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.462
54,16.213,,0,5.0,0.55,5,3,0,0.9265,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.183
55,16.2249,,0,5.0,0.55,5,3,0,0.9384,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.337
56,16.2376,,0,5.0,0.55,5,3,0,0.9512,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.509
57,16.2503,,0,5.0,0.55,5,3,0,0.9638,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.87
58,16.2627,,0,5.0,0.55,5,3,0,0.9762,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.593
59,16.2744,,0,5.0,0.55,5,3,0,0.9879,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.988
60,16.2865,,0,5.0,0.55,5,3,0,1.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.733
61,16.2996,,0,5.0,0.55,5,3,0,1.0132,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.029
62,16.312,,0,5.0,0.55,5,3,0,1.0255,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.751
63,16.3235,,0,5.0,0.55,5,3,0,1.037,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.83
64,16.3432,,0,5.0,0.55,5,3,0,1.0567,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.395
65,16.3555,,0,5.0,0.55,5,3,0,1.069,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.979
66,16.3712,,0,5.0,0.55,5,3,0,1.0847,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.031
67,16.3927,,0,5.0,0.55,5,3,0,1.1062,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.807
68,16.4051,,0,5.0,0.55,5,3,0,1.1186,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.668
69,16.4176,,0,5.0,0.55,5,3,0,1.1311,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.074
70,16.4377,,0,5.0,0.55,5,3,0,1.1512,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.039
71,16.4499,,0,5.0,0.55,5,3,0,1.1634,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.993
72,16.4621,,0,5.0,0.55,5,3,0,1.1756,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.711
73,16.4764,,0,5.0,0.55,5,3,0,1.1899,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.12
74,16.4891,,0,5.0,0.55,5,3,0,1.2026,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.396
75,16.502,,0,5.0,0.55,5,3,0,1.2155,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.657
76,16.5152,,0,5.0,0.55,5,3,0,1.2287,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.504
77,16.5312,,0,5.0,0.55,5,3,0,1.2447,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.502
78,16.5427,,0,5.0,0.55,5,3,0,1.2562,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.939
79,16.5539,,0,5.0,0.55,5,3,0,1.2674,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.604
80,16.5661,,0,5.0,0.55,5,3,0,1.2796,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.021
81,16.5787,,0,5.0,0.55,5,3,0,1.2922,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.303
82,16.591,,0,5.0,0.55,5,3,0,1.3045,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.192
83,16.6026,,0,5.0,0.55,5,3,0,1.3161,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.098
84,16.6203,,0,5.0,0.55,5,3,0,1.3338,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.379
85,16.6329,,0,5.0,0.55,5,3,0,1.3464,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.131
86,16.6449,,0,5.0,0.55,5,3,0,1.3584,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.342
87,16.6651,,0,5.0,0.55,5,3,0,1.3787,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.376
88,16.6767,,0,5.0,0.55,5,3,0,1.3903,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.39
89,16.6901,,0,5.0,0.55,5,3,0,1.4036,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.676
90,16.7029,,0,5.0,0.55,5,3,0,1.4164,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.302
91,16.7156,,0,5.0,0.55,5,3,0,1.4291,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.519
92,16.7277,,0,5.0,0.55,5,3,0,1.4413,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.94
93,16.7402,,0,5.0,0.55,5,3,0,1.4537,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.208
94,16.7528,,0,5.0,0.55,5,3,0,1.4663,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.969
95,16.7649,,0,5.0,0.55,5,3,0,1.4784,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.288
96,16.7767,,0,5.0,0.55,5,3,0,1.4902,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.43
97,16.7894,,0,5.0,0.55,5,3,0,1.5029,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.839
98,16.8014,,0,5.0,0.55,5,3,0,1.5149,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.335
99,16.8134,,0,5.0,0.55,5,3,0,1.5269,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.611
100,16.8335,,0,5.0,0.55,5,3,0,1.547,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.575
101,16.8459,,0,5.0,0.55,5,3,0,1.5594,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.912
102,16.8582,,0,5.0,0.55,5,3,0,1.5717,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.299
103,16.8706,,0,5.0,0.55,5,3,0,1.5842,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.367
104,16.8835,,0,5.0,0.55,5,3,0,1.597,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.489
105,16.8946,,0,5.0,0.55,5,3,0,1.6081,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.887
106,16.9068,,0,5.0,0.55,5,3,0,1.6203,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.138
107,16.9192,,0,5.0,0.55,5,3,0,1.6327,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.62
108,16.9316,,0,5.0,0.55,5,3,0,1.6451,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.773
109,16.9434,,0,5.0,0.55,5,3,0,1.6569,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.804
110,16.956,,0,5.0,0.55,5,3,0,1.6696,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.52
111,16.969,,0,5.0,0.55,5,3,0,1.6825,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.084
112,16.9808,,0,5.0,0.55,5,3,0,1.6943,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.324
113,16.9949,,0,5.0,0.55,5,3,0,1.7085,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.273
114,17.0089,,0,5.0,0.55,5,3,0,1.7224,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.641
115,17.0211,,0,5.0,0.55,5,3,0,1.7346,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.444
116,17.0388,,0,5.0,0.55,5,3,0,1.7524,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.652
117,17.0515,,0,5.0,0.55,5,3,0,1.765,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.113
118,17.0624,,0,5.0,0.55,5,3,0,1.7759,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.17
119,17.0797,,0,5.0,0.55,5,3,0,1.7932,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.386
120,17.0929,,0,5.0,0.55,5,3,0,1.8064,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.386
121,17.1053,,0,5.0,0.55,5,3,0,1.8188,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.236
122,17.1188,,0,5.0,0.55,5,3,0,1.8323,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.643
123,17.1387,,0,5.0,0.55,5,3,0,1.8522,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.218
124,17.1512,,0,5.0,0.55,5,3,0,1.8647,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.861
125,17.1636,,0,5.0,0.55,5,3,0,1.8772,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.557
126,17.1757,,0,5.0,0.55,5,3,0,1.8893,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.275
127,17.188,,0,5.0,0.55,5,3,0,1.9015,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.394
128,17.201,,0,5.0,0.55,5,3,0,1.9145,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.897
129,17.213,,0,5.0,0.55,5,3,0,1.9265,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.31
130,17.2253,,0,5.0,0.55,5,3,0,1.9389,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.69
131,17.2378,,0,5.0,0.55,5,3,0,1.9513,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.476
132,17.251,,0,5.0,0.55,5,3,0,1.9645,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.137
133,17.2695,,0,5.0,0.55,5,3,0,1.983,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.268
134,17.2815,,0,5.0,0.55,5,3,0,1.995,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.463
135,17.2937,,0,5.0,0.55,5,3,0,2.0073,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.926
136,17.3079,,0,5.0,0.55,5,3,0,2.0214,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.186
137,17.3192,,0,5.0,0.55,5,3,0,2.0327,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.677
138,17.3353,,0,5.0,0.55,5,3,0,2.0488,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.129
139,17.3482,,0,5.0,0.55,5,3,0,2.0617,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.775
140,17.3598,,0,5.0,0.55,5,3,0,2.0733,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.23
141,17.3724,,0,5.0,0.55,5,3,0,2.0859,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.673
142,17.3845,,0,5.0,0.55,5,3,0,2.098,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.439
143,17.3962,,0,5.0,0.55,5,3,0,2.1097,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.004
144,17.408,,0,5.0,0.55,5,3,0,2.1215,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.562
145,17.4199,,0,5.0,0.55,5,3,0,2.1334,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.718
146,17.431,,0,5.0,0.55,5,3,0,2.1445,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.59
147,17.4514,,0,5.0,0.55,5,3,0,2.1649,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.812
148,17.4635,,0,5.0,0.55,5,3,0,2.177,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.827
149,17.4763,,0,5.0,0.55,5,3,0,2.1899,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.68
150,17.488,,0,5.0,0.55,5,3,0,2.2015,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.411
151,17.5012,,0,5.0,0.55,5,3,0,2.2147,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.198
152,17.5129,,0,5.0,0.55,5,3,0,2.2264,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.477
153,17.5249,,0,5.0,0.55,5,3,0,2.2384,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.5
154,17.5394,,0,5.0,0.55,5,3,0,2.2529,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.467
155,17.552,,0,5.0,0.55,5,3,0,2.2655,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.208
156,17.5638,,0,5.0,0.55,5,3,0,2.2773,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.462
157,17.5759,,0,5.0,0.55,5,3,0,2.2894,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.918
158,17.5878,,0,5.0,0.55,5,3,0,2.3013,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.961
159,17.6003,,0,5.0,0.55,5,3,0,2.3138,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.075
160,17.6199,,0,5.0,0.55,5,3,0,2.3334,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.243
161,17.6404,,0,5.0,0.55,5,3,0,2.3539,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.964
162,17.66,,0,5.0,0.55,5,3,0,2.3735,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.38
163,17.6715,,0,5.0,0.55,5,3,0,2.385,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.088
164,17.6856,,0,5.0,0.55,5,3,0,2.3991,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.359
165,17.701,,0,5.0,0.55,5,3,0,2.4145,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.504
166,17.7127,,0,5.0,0.55,5,3,0,2.4263,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.726
167,17.7243,,0,5.0,0.55,5,3,0,2.4379,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.041
168,17.7373,,0,5.0,0.55,5,3,0,2.4508,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.95
169,17.7558,,0,5.0,0.55,5,3,0,2.4693,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.521
170,17.7686,,0,5.0,0.55,5,3,0,2.4821,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.478
171,17.7806,,0,5.0,0.55,5,3,0,2.4941,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.762
172,17.792,,0,5.0,0.55,5,3,0,2.5055,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.408
173,17.8041,,0,5.0,0.55,5,3,0,2.5176,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.882
174,17.8166,,0,5.0,0.55,5,3,0,2.5301,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.445
175,17.8286,,0,5.0,0.55,5,3,0,2.5421,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.595
176,17.8495,,0,5.0,0.55,5,3,0,2.5631,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.008
177,17.8618,,0,5.0,0.55,5,3,0,2.5753,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.624
178,17.8817,,0,5.0,0.55,5,3,0,2.5952,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.332
179,17.8957,,0,5.0,0.55,5,3,0,2.6092,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.118
180,17.908,,0,5.0,0.55,5,3,0,2.6215,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.413
181,17.9197,,0,5.0,0.55,5,3,0,2.6332,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.706
182,17.931,,0,5.0,0.55,5,3,0,2.6446,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.817
183,17.9427,,0,5.0,0.55,5,3,0,2.6562,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.585
184,17.9544,,0,5.0,0.55,5,3,0,2.6679,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.417
185,17.9676,,0,5.0,0.55,5,3,0,2.6811,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.508
186,17.9791,,0,5.0,0.55,5,3,0,2.6926,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.719
187,17.9994,,0,5.0,0.55,5,3,0,2.7129,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.637
188,18.0121,,0,5.0,0.55,5,3,0,2.7256,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.072
189,18.0246,,0,5.0,0.55,5,3,0,2.7381,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.4
190,18.0372,,0,5.0,0.55,5,3,0,2.7507,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.903
191,18.0499,,0,5.0,0.55,5,3,0,2.7634,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.103
192,18.0621,,0,5.0,0.55,5,3,0,2.7756,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.595
193,18.0743,,0,5.0,0.55,5,3,0,2.7878,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.358
194,18.0925,,0,5.0,0.55,5,3,0,2.806,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.927
195,18.1051,,0,5.0,0.55,5,3,0,2.8186,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.307
196,18.1172,,0,5.0,0.55,5,3,0,2.8307,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.224
197,18.1291,,0,5.0,0.55,5,3,0,2.8426,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.396
198,18.1416,,0,5.0,0.55,5,3,0,2.8551,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.234
199,18.1569,,0,5.0,0.55,5,3,0,2.8704,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.978
200,18.169,,0,5.0,0.55,5,3,0,2.8825,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.987
201,18.1865,,0,5.0,0.55,5,3,0,2.9,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.742
202,18.1987,,0,5.0,0.55,5,3,0,2.9122,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.086
203,18.2111,,0,5.0,0.55,5,3,0,2.9246,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.946
204,18.2245,,0,5.0,0.55,5,3,0,2.938,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.41
205,18.2368,,0,5.0,0.55,5,3,0,2.9503,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.11
