frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
0,0.0,wave,3.0,0.2,5,3,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,0.0,19.2519
1,0.04,wave,3.0,0.2,5,3,0.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,3.582,0.0839
2,0.08,wave,3.0,0.2,5,3,0.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,7.445,0.0226
3,0.12,wave,3.0,0.2,5,3,0.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,10.468,0.02617
4,0.16,wave,3.0,0.2,5,3,0.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,13.422,0.02455
5,0.2,wave,3.0,0.2,5,3,0.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,16.405,0.02259
6,0.24,wave,3.0,0.2,5,3,0.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,19.215,0.02213
7,0.28,wave,3.0,0.2,5,3,0.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,20.568,0.03013
8,0.32,wave,3.0,0.2,5,3,0.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,20.883,0.02517
9,0.36,wave,3.0,0.2,5,3,0.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,24.084,0.01824
10,0.4,wave,3.0,0.2,5,3,0.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,29.142,0.013
11,0.44,wave,3.0,0.2,5,3,0.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,32.324,0.016
12,0.48,wave,3.0,0.2,5,3,0.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,39.966,0.00926
13,0.52,wave,3.0,0.2,5,3,0.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,47.97,0.00764
14,0.56,wave,3.0,0.2,5,3,0.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,49.815,0.0147
15,0.6,wave,3.0,0.2,5,3,0.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,57.452,0.00761
16,0.64,wave,3.0,0.2,5,3,0.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,57.896,0.01583
17,0.68,wave,3.0,0.2,5,3,0.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,58.482,0.01537
18,0.72,wave,3.0,0.2,5,3,0.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,58.848,0.01586
19,0.76,wave,3.0,0.2,5,3,0.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,59.05,0.01601
20,0.8,wave,3.0,0.2,5,3,0.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,59.284,0.01592
21,0.84,wave,3.0,0.2,5,3,0.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,61.876,0.01133
22,0.88,wave,3.0,0.2,5,3,0.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.174,0.01506
23,0.92,wave,3.0,0.2,5,3,0.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.138,0.01579
24,0.96,wave,3.0,0.2,5,3,0.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,63.471,0.01326
25,1.0,wave,3.0,0.2,5,3,1.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,63.275,0.01558
26,1.04,wave,3.0,0.2,5,3,1.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,64.031,0.01337
27,1.08,wave,3.0,0.2,5,3,1.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.681,0.01071
28,1.12,wave,3.0,0.2,5,3,1.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,67.085,0.01367
29,1.16,wave,3.0,0.2,5,3,1.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.507,0.01062
30,1.2,wave,3.0,0.2,5,3,1.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.475,0.01658
31,1.24,wave,3.0,0.2,5,3,1.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.525,0.00872
32,1.28,wave,3.0,0.2,5,3,1.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.198,0.00782
33,1.32,wave,3.0,0.2,5,3,1.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.985,0.01015
34,1.36,wave,3.0,0.2,5,3,1.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.469,0.00761
35,1.4,wave,3.0,0.2,5,3,1.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,86.217,0.00872
36,1.44,wave,3.0,0.2,5,3,1.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.88,0.01593
37,1.48,wave,3.0,0.2,5,3,1.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,84.912,0.00989
38,1.52,wave,3.0,0.2,5,3,1.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.489,0.0087
39,1.56,wave,3.0,0.2,5,3,1.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.597,0.01101
40,1.6,wave,3.0,0.2,5,3,1.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,91.25,0.00776
41,1.64,wave,3.0,0.2,5,3,1.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.974,0.0087
42,1.68,wave,3.0,0.2,5,3,1.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.757,0.00733
43,1.72,wave,3.0,0.2,5,3,1.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.618,0.00763
44,1.76,wave,3.0,0.2,5,3,1.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.695,0.0073
45,1.8,wave,3.0,0.2,5,3,1.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.964,0.01501
46,1.84,wave,3.0,0.2,5,3,1.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.691,0.01468
47,1.88,wave,3.0,0.2,5,3,1.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.324,0.00861
48,1.92,wave,3.0,0.2,5,3,1.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.648,0.0077
49,1.96,wave,3.0,0.2,5,3,1.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.246,0.0109
50,2.0,wave,3.0,0.2,5,3,2.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.821,0.01502
51,2.04,wave,3.0,0.2,5,3,2.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.539,0.00776
52,2.08,wave,3.0,0.2,5,3,2.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.46,0.00755
53,2.12,wave,3.0,0.2,5,3,2.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,104.079,0.0075
54,2.16,wave,3.0,0.2,5,3,2.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,104.37,0.00899
55,2.2,wave,3.0,0.2,5,3,2.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.438,0.01512
56,2.24,wave,3.0,0.2,5,3,2.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.773,0.00921
57,2.28,wave,3.0,0.2,5,3,2.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.196,0.01309
58,2.32,wave,3.0,0.2,5,3,2.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.444,0.01206
59,2.36,wave,3.0,0.2,5,3,2.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,93.13,0.01533
60,2.4,wave,3.0,0.2,5,3,2.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.24,0.01199
61,2.44,wave,3.0,0.2,5,3,2.44,1.0,wave,wave,UNKNOWN,0.23,1,84.481,0.06771
62,2.48,wave,3.0,0.2,5,3,2.48,1.0,wave,wave,UNKNOWN,0.23,0,82.635,0.01449
63,2.52,wave,3.0,0.2,5,3,2.52,1.0,wave,wave,UNKNOWN,0.23,0,80.545,0.01576
64,2.56,wave,3.0,0.2,5,3,2.56,1.0,wave,wave,UNKNOWN,0.23,0,82.537,0.00957
65,2.6,wave,3.0,0.2,5,3,2.6,1.0,wave,wave,UNKNOWN,0.23,0,80.967,0.01468
66,2.64,wave,3.0,0.2,5,3,2.64,1.0,wave,wave,UNKNOWN,0.23,0,82.05,0.01062
67,2.68,wave,3.0,0.2,5,3,2.68,1.0,wave,wave,UNKNOWN,0.23,0,85.85,0.00789
68,2.72,wave,3.0,0.2,5,3,2.72,1.0,drink_return,drink_return,UNKNOWN,0.24,1,79.391,0.04694
69,2.76,wave,3.0,0.2,5,3,2.76,1.0,drink_return,drink_return,UNKNOWN,0.24,0,82.454,0.00847
70,2.8,wave,3.0,0.2,5,3,2.8,1.0,drink_return,drink_return,UNKNOWN,0.24,0,86.275,0.00795
71,2.84,wave,3.0,0.2,5,3,2.84,1.0,drink_return,drink_return,UNKNOWN,0.24,0,90.23,0.00769
72,2.88,wave,3.0,0.2,5,3,2.88,1.0,drink_return,drink_return,UNKNOWN,0.24,0,93.701,0.00796
73,2.92,wave,3.0,0.2,5,3,2.92,1.0,drink_return,drink_return,UNKNOWN,0.24,0,95.766,0.00809
74,2.96,wave,3.0,0.2,5,3,2.96,1.0,drink_return,drink_return,UNKNOWN,0.24,0,98.679,0.00765
75,3.0,wave,3.0,0.2,5,3,3.0,1.0,wave,wave,UNKNOWN,0.24,1,90.846,0.04926
76,3.04,wave,3.0,0.2,5,3,2.96,1.0,wave,wave,UNKNOWN,0.24,0,87.291,0.01742
77,3.08,wave,3.0,0.2,5,3,2.96,1.0,wave,wave,UNKNOWN,0.24,0,85.375,0.01425
78,3.12,wave,3.0,0.2,5,3,2.96,1.0,wave,wave,UNKNOWN,0.24,0,82.895,0.01618
