frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
0,0.0,wave,5.0,0.7,5,3,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,0.0,1.35748
1,0.04,wave,5.0,0.7,5,3,0.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,86.324,0.00971
2,0.08,wave,5.0,0.7,5,3,0.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.019,0.00814
3,0.12,wave,5.0,0.7,5,3,0.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.035,0.00804
4,0.16,wave,5.0,0.7,5,3,0.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.532,0.00733
5,0.2,wave,5.0,0.7,5,3,0.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.977,0.00735
6,0.24,wave,5.0,0.7,5,3,0.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.169,0.00795
7,0.28,wave,5.0,0.7,5,3,0.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.954,0.00809
8,0.32,wave,5.0,0.7,5,3,0.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.946,0.0085
9,0.36,wave,5.0,0.7,5,3,0.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.211,0.00757
10,0.4,wave,5.0,0.7,5,3,0.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.911,0.00778
11,0.44,wave,5.0,0.7,5,3,0.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.528,0.00778
12,0.48,wave,5.0,0.7,5,3,0.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.27,0.00789
13,0.52,wave,5.0,0.7,5,3,0.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.81,0.00783
14,0.56,wave,5.0,0.7,5,3,0.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,113.508,0.00742
15,0.6,wave,5.0,0.7,5,3,0.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,114.439,0.00785
16,0.64,wave,5.0,0.7,5,3,0.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,114.947,0.00804
17,0.68,wave,5.0,0.7,5,3,0.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,116.169,0.00753
18,0.72,wave,5.0,0.7,5,3,0.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.966,0.0131
19,0.76,wave,5.0,0.7,5,3,0.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.154,0.01533
20,0.8,wave,5.0,0.7,5,3,0.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.758,0.0077
21,0.84,wave,5.0,0.7,5,3,0.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.644,0.00901
22,0.88,wave,5.0,0.7,5,3,0.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,110.481,0.00756
23,0.92,wave,5.0,0.7,5,3,0.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.156,0.00751
24,0.96,wave,5.0,0.7,5,3,0.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.581,0.00862
25,1.0,wave,5.0,0.7,5,3,1.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.977,0.00796
26,1.04,wave,5.0,0.7,5,3,1.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.474,0.00985
27,1.08,wave,5.0,0.7,5,3,1.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.416,0.00788
28,1.12,wave,5.0,0.7,5,3,1.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,113.664,0.00766
29,1.16,wave,5.0,0.7,5,3,1.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,114.603,0.00786
30,1.2,wave,5.0,0.7,5,3,1.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,115.489,0.00797
31,1.24,wave,5.0,0.7,5,3,1.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.242,0.01141
32,1.28,wave,5.0,0.7,5,3,1.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.766,0.00821
33,1.32,wave,5.0,0.7,5,3,1.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.783,0.00884
34,1.36,wave,5.0,0.7,5,3,1.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.449,0.00818
35,1.4,wave,5.0,0.7,5,3,1.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.137,0.00869
36,1.44,wave,5.0,0.7,5,3,1.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.307,0.00885
37,1.48,wave,5.0,0.7,5,3,1.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.964,0.0084
38,1.52,wave,5.0,0.7,5,3,1.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.422,0.00827
39,1.56,wave,5.0,0.7,5,3,1.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.104,0.00873
40,1.6,wave,5.0,0.7,5,3,1.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,110.405,0.01019
41,1.64,wave,5.0,0.7,5,3,1.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.59,0.00777
42,1.68,wave,5.0,0.7,5,3,1.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.563,0.00873
43,1.72,wave,5.0,0.7,5,3,1.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.754,0.0077
44,1.76,wave,5.0,0.7,5,3,1.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,113.079,0.00833
45,1.8,wave,5.0,0.7,5,3,1.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,114.067,0.00771
46,1.84,wave,5.0,0.7,5,3,1.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,115.309,0.00762
47,1.88,wave,5.0,0.7,5,3,1.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.9,0.01061
48,1.92,wave,5.0,0.7,5,3,1.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.222,0.01525
49,1.96,wave,5.0,0.7,5,3,1.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.831,0.01479
50,2.0,wave,5.0,0.7,5,3,2.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.11,0.01478
51,2.04,wave,5.0,0.7,5,3,2.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.182,0.00955
52,2.08,wave,5.0,0.7,5,3,2.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.574,0.00843
53,2.12,wave,5.0,0.7,5,3,2.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.673,0.01334
54,2.16,wave,5.0,0.7,5,3,2.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.181,0.01535
55,2.2,wave,5.0,0.7,5,3,2.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.108,0.00773
56,2.24,wave,5.0,0.7,5,3,2.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.913,0.01121
57,2.28,wave,5.0,0.7,5,3,2.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.056,0.00751
58,2.32,wave,5.0,0.7,5,3,2.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.913,0.01249
59,2.36,wave,5.0,0.7,5,3,2.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.691,0.00764
60,2.4,wave,5.0,0.7,5,3,2.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.129,0.01064
61,2.44,wave,5.0,0.7,5,3,2.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.822,0.00849
62,2.48,wave,5.0,0.7,5,3,2.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.314,0.01128
63,2.52,wave,5.0,0.7,5,3,2.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.109,0.0081
64,2.56,wave,5.0,0.7,5,3,2.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.051,0.00791
65,2.6,wave,5.0,0.7,5,3,2.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.135,0.01535
66,2.64,wave,5.0,0.7,5,3,2.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.106,0.01416
67,2.68,wave,5.0,0.7,5,3,2.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,94.193,0.01262
68,2.72,wave,5.0,0.7,5,3,2.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.356,0.00758
69,2.76,wave,5.0,0.7,5,3,2.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.486,0.01238
70,2.8,wave,5.0,0.7,5,3,2.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.541,0.00764
71,2.84,wave,5.0,0.7,5,3,2.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.169,0.01511
72,2.88,wave,5.0,0.7,5,3,2.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.762,0.00826
73,2.92,wave,5.0,0.7,5,3,2.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.442,0.00805
74,2.96,wave,5.0,0.7,5,3,2.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.139,0.00761
75,3.0,wave,5.0,0.7,5,3,3.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,104.398,0.00767
76,3.04,wave,5.0,0.7,5,3,3.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.43,0.00842
77,3.08,wave,5.0,0.7,5,3,3.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.395,0.01504
78,3.12,wave,5.0,0.7,5,3,3.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.785,0.01503
79,3.16,wave,5.0,0.7,5,3,3.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.079,0.01213
80,3.2,wave,5.0,0.7,5,3,3.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.903,0.01524
81,3.24,wave,5.0,0.7,5,3,3.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.19,0.00759
82,3.28,wave,5.0,0.7,5,3,3.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,93.452,0.01421
83,3.32,wave,5.0,0.7,5,3,3.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.816,0.00759
84,3.36,wave,5.0,0.7,5,3,3.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.927,0.00791
85,3.4,wave,5.0,0.7,5,3,3.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.109,0.0075
86,3.44,wave,5.0,0.7,5,3,3.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.058,0.00731
87,3.48,wave,5.0,0.7,5,3,3.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.585,0.00735
88,3.52,wave,5.0,0.7,5,3,3.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.86,0.00734
89,3.56,wave,5.0,0.7,5,3,3.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.398,0.01301
90,3.6,wave,5.0,0.7,5,3,3.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.714,0.01416
91,3.64,wave,5.0,0.7,5,3,3.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.875,0.01005
92,3.68,wave,5.0,0.7,5,3,3.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.925,0.00778
93,3.72,wave,5.0,0.7,5,3,3.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.388,0.00993
