frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
78,3.12,wave,5.0,0.55,5,3,3.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.426,0.01592
79,3.16,wave,5.0,0.55,5,3,3.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.621,0.0112
80,3.2,wave,5.0,0.55,5,3,3.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.131,0.01089
81,3.24,wave,5.0,0.55,5,3,3.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.059,0.00947
82,3.28,wave,5.0,0.55,5,3,3.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.009,0.01367
83,3.32,wave,5.0,0.55,5,3,3.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.513,0.00771
84,3.36,wave,5.0,0.55,5,3,3.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.836,0.00875
85,3.4,wave,5.0,0.55,5,3,3.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,104.538,0.00766
86,3.44,wave,5.0,0.55,5,3,3.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.215,0.00794
87,3.48,wave,5.0,0.55,5,3,3.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.069,0.00766
88,3.52,wave,5.0,0.55,5,3,3.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.366,0.00799
89,3.56,wave,5.0,0.55,5,3,3.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.867,0.01312
90,3.6,wave,5.0,0.55,5,3,3.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.831,0.00916
91,3.64,wave,5.0,0.55,5,3,3.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,104.561,0.01037
92,3.68,wave,5.0,0.55,5,3,3.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.652,0.00819
93,3.72,wave,5.0,0.55,5,3,3.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.483,0.00853
