frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
29,1.16,wave,5.0,0.55,5,3,1.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.107,0.00829
30,1.2,wave,5.0,0.55,5,3,1.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,86.096,0.0087
31,1.24,wave,5.0,0.55,5,3,1.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.487,0.01188
32,1.28,wave,5.0,0.55,5,3,1.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.834,0.0109
33,1.32,wave,5.0,0.55,5,3,1.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.093,0.00963
34,1.36,wave,5.0,0.55,5,3,1.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.458,0.00861
35,1.4,wave,5.0,0.55,5,3,1.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,91.899,0.0085
36,1.44,wave,5.0,0.55,5,3,1.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,94.402,0.00855
37,1.48,wave,5.0,0.55,5,3,1.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.583,0.0088
38,1.52,wave,5.0,0.55,5,3,1.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.802,0.00815
39,1.56,wave,5.0,0.55,5,3,1.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.037,0.00868
40,1.6,wave,5.0,0.55,5,3,1.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.589,0.00835
41,1.64,wave,5.0,0.55,5,3,1.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.272,0.00817
42,1.68,wave,5.0,0.55,5,3,1.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.376,0.00942
43,1.72,wave,5.0,0.55,5,3,1.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.218,0.01614
44,1.76,wave,5.0,0.55,5,3,1.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.113,0.00809
45,1.8,wave,5.0,0.55,5,3,1.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.609,0.00846
46,1.84,wave,5.0,0.55,5,3,1.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.189,0.00808
47,1.88,wave,5.0,0.55,5,3,1.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.022,0.00792
48,1.92,wave,5.0,0.55,5,3,1.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.819,0.00821
49,1.96,wave,5.0,0.55,5,3,1.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.906,0.00784
50,2.0,wave,5.0,0.55,5,3,2.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.54,0.01032
51,2.04,wave,5.0,0.55,5,3,2.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.07,0.00789
52,2.08,wave,5.0,0.55,5,3,2.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.639,0.00776
53,2.12,wave,5.0,0.55,5,3,2.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.045,0.00777
54,2.16,wave,5.0,0.55,5,3,2.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.029,0.00795
55,2.2,wave,5.0,0.55,5,3,2.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,113.049,0.00792
56,2.24,wave,5.0,0.55,5,3,2.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,114.195,0.0077
57,2.28,wave,5.0,0.55,5,3,2.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,114.749,0.00807
58,2.32,wave,5.0,0.55,5,3,2.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,115.813,0.00768
59,2.36,wave,5.0,0.55,5,3,2.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,113.248,0.0109
60,2.4,wave,5.0,0.55,5,3,2.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,114.221,0.00824
61,2.44,wave,5.0,0.55,5,3,2.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,110.102,0.0129
62,2.48,wave,5.0,0.55,5,3,2.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.608,0.0101
63,2.52,wave,5.0,0.55,5,3,2.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.213,0.00918
64,2.56,wave,5.0,0.55,5,3,2.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.504,0.00864
65,2.6,wave,5.0,0.55,5,3,2.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.912,0.00785
66,2.64,wave,5.0,0.55,5,3,2.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,110.808,0.00814
67,2.68,wave,5.0,0.55,5,3,2.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.192,0.00834
68,2.72,wave,5.0,0.55,5,3,2.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.059,0.00802
69,2.76,wave,5.0,0.55,5,3,2.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,112.928,0.00793
70,2.8,wave,5.0,0.55,5,3,2.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.56,0.01423
71,2.84,wave,5.0,0.55,5,3,2.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.764,0.00793
72,2.88,wave,5.0,0.55,5,3,2.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,110.709,0.00838
73,2.92,wave,5.0,0.55,5,3,2.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.057,0.01499
74,2.96,wave,5.0,0.55,5,3,2.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.311,0.00884
75,3.0,wave,5.0,0.55,5,3,3.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.071,0.00774
76,3.04,wave,5.0,0.55,5,3,3.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.901,0.00909
77,3.08,wave,5.0,0.55,5,3,3.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.775,0.01483
78,3.12,wave,5.0,0.55,5,3,3.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,104.918,0.00826
79,3.16,wave,5.0,0.55,5,3,3.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.42,0.00806
80,3.2,wave,5.0,0.55,5,3,3.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.524,0.00818
81,3.24,wave,5.0,0.55,5,3,3.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.782,0.00804
82,3.28,wave,5.0,0.55,5,3,3.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,110.75,0.00746
83,3.32,wave,5.0,0.55,5,3,3.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.617,0.00807
84,3.36,wave,5.0,0.55,5,3,3.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,113.497,0.00769
85,3.4,wave,5.0,0.55,5,3,3.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.848,0.0097
86,3.44,wave,5.0,0.55,5,3,3.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,113.609,0.00742
87,3.48,wave,5.0,0.55,5,3,3.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,114.871,0.00763
88,3.52,wave,5.0,0.55,5,3,3.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,115.928,0.00761
89,3.56,wave,5.0,0.55,5,3,3.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.019,0.01467
90,3.6,wave,5.0,0.55,5,3,3.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.762,0.01435
91,3.64,wave,5.0,0.55,5,3,3.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.34,0.01549
92,3.68,wave,5.0,0.55,5,3,3.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.651,0.01288
93,3.72,wave,5.0,0.55,5,3,3.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.239,0.0114
