frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
0,0.0,wave,5.0,0.55,7,4,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,0.0,5.70706
1,0.04,wave,5.0,0.55,7,4,0.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.483,0.01343
2,0.08,wave,5.0,0.55,7,4,0.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.464,0.00875
3,0.12,wave,5.0,0.55,7,4,0.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.382,0.00964
4,0.16,wave,5.0,0.55,7,4,0.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.79,0.00807
5,0.2,wave,5.0,0.55,7,4,0.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.236,0.01185
6,0.24,wave,5.0,0.55,7,4,0.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.798,0.00778
7,0.28,wave,5.0,0.55,7,4,0.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.641,0.01064
8,0.32,wave,5.0,0.55,7,4,0.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,86.99,0.00806
9,0.36,wave,5.0,0.55,7,4,0.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.957,0.00828
10,0.4,wave,5.0,0.55,7,4,0.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.425,0.00831
11,0.44,wave,5.0,0.55,7,4,0.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.409,0.00791
12,0.48,wave,5.0,0.55,7,4,0.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.519,0.00857
13,0.52,wave,5.0,0.55,7,4,0.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.186,0.00805
14,0.56,wave,5.0,0.55,7,4,0.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.662,0.01317
15,0.6,wave,5.0,0.55,7,4,0.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.048,0.00872
16,0.64,wave,5.0,0.55,7,4,0.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.357,0.00792
17,0.68,wave,5.0,0.55,7,4,0.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.907,0.01486
18,0.72,wave,5.0,0.55,7,4,0.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.531,0.01169
19,0.76,wave,5.0,0.55,7,4,0.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.97,0.008
20,0.8,wave,5.0,0.55,7,4,0.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.256,0.00964
21,0.84,wave,5.0,0.55,7,4,0.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.326,0.01233
22,0.88,wave,5.0,0.55,7,4,0.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.74,0.01067
23,0.92,wave,5.0,0.55,7,4,0.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.702,0.00832
24,0.96,wave,5.0,0.55,7,4,0.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.275,0.0081
25,1.0,wave,5.0,0.55,7,4,1.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.709,0.01109
