frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
0,0.0,wave,5.0,0.4,5,3,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,0.0,16.02438
1,0.04,wave,5.0,0.4,5,3,0.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,16.529,0.05877
2,0.08,wave,5.0,0.4,5,3,0.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,19.956,0.01907
3,0.12,wave,5.0,0.4,5,3,0.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,22.714,0.02062
4,0.16,wave,5.0,0.4,5,3,0.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,26.062,0.01736
5,0.2,wave,5.0,0.4,5,3,0.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,29.062,0.01746
6,0.24,wave,5.0,0.4,5,3,0.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,31.805,0.01735
7,0.28,wave,5.0,0.4,5,3,0.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,34.203,0.01753
8,0.32,wave,5.0,0.4,5,3,0.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,36.386,0.0175
9,0.36,wave,5.0,0.4,5,3,0.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,38.319,0.01761
10,0.4,wave,5.0,0.4,5,3,0.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,39.914,0.01794
11,0.44,wave,5.0,0.4,5,3,0.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,41.165,0.01872
12,0.48,wave,5.0,0.4,5,3,0.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,42.306,0.01889
13,0.52,wave,5.0,0.4,5,3,0.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,43.408,0.01792
14,0.56,wave,5.0,0.4,5,3,0.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,44.658,0.01751
15,0.6,wave,5.0,0.4,5,3,0.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,45.936,0.01713
16,0.64,wave,5.0,0.4,5,3,0.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,46.785,0.01788
17,0.68,wave,5.0,0.4,5,3,0.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,48.17,0.01605
18,0.72,wave,5.0,0.4,5,3,0.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,53.754,0.00917
19,0.76,wave,5.0,0.4,5,3,0.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,60.748,0.00774
20,0.8,wave,5.0,0.4,5,3,0.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,65.363,0.00904
21,0.84,wave,5.0,0.4,5,3,0.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.982,0.00775
22,0.88,wave,5.0,0.4,5,3,0.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.625,0.00906
23,0.92,wave,5.0,0.4,5,3,0.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.644,0.00834
24,0.96,wave,5.0,0.4,5,3,0.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.231,0.01174
25,1.0,wave,5.0,0.4,5,3,1.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.695,0.00814
26,1.04,wave,5.0,0.4,5,3,1.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,86.762,0.00772
27,1.08,wave,5.0,0.4,5,3,1.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.756,0.00995
28,1.12,wave,5.0,0.4,5,3,1.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.315,0.01549
29,1.16,wave,5.0,0.4,5,3,1.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.418,0.0089
30,1.2,wave,5.0,0.4,5,3,1.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,86.401,0.01275
31,1.24,wave,5.0,0.4,5,3,1.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.981,0.00901
32,1.28,wave,5.0,0.4,5,3,1.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.93,0.01444
