frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
0,0.0,walk_turn_walk,5.0,0.55,5,3,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,0.0,1.29042
1,0.04,walk_turn_walk,5.0,0.55,5,3,0.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,84.364,0.01025
2,0.08,walk_turn_walk,5.0,0.55,5,3,0.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,86.58,0.00874
3,0.12,walk_turn_walk,5.0,0.55,5,3,0.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.551,0.00824
4,0.16,walk_turn_walk,5.0,0.55,5,3,0.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.306,0.00817
5,0.2,walk_turn_walk,5.0,0.55,5,3,0.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.435,0.00774
6,0.24,walk_turn_walk,5.0,0.55,5,3,0.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.606,0.00755
7,0.28,walk_turn_walk,5.0,0.55,5,3,0.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.882,0.00802
8,0.32,walk_turn_walk,5.0,0.55,5,3,0.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.718,0.01081
9,0.36,walk_turn_walk,5.0,0.55,5,3,0.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.122,0.01154
10,0.4,walk_turn_walk,5.0,0.55,5,3,0.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.543,0.0118
11,0.44,walk_turn_walk,5.0,0.55,5,3,0.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.844,0.00799
12,0.48,walk_turn_walk,5.0,0.55,5,3,0.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,97.935,0.01108
13,0.52,walk_turn_walk,5.0,0.55,5,3,0.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.934,0.00849
14,0.56,walk_turn_walk,5.0,0.55,5,3,0.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.714,0.00812
15,0.6,walk_turn_walk,5.0,0.55,5,3,0.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.305,0.00818
16,0.64,walk_turn_walk,5.0,0.55,5,3,0.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.863,0.00812
17,0.68,walk_turn_walk,5.0,0.55,5,3,0.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.45,0.00807
18,0.72,walk_turn_walk,5.0,0.55,5,3,0.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,106.193,0.00848
19,0.76,walk_turn_walk,5.0,0.55,5,3,0.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.992,0.01158
20,0.8,walk_turn_walk,5.0,0.55,5,3,0.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.06,0.01517
21,0.84,walk_turn_walk,5.0,0.55,5,3,0.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.465,0.01533
22,0.88,walk_turn_walk,5.0,0.55,5,3,0.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,93.227,0.01529
23,0.92,walk_turn_walk,5.0,0.55,5,3,0.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,90.841,0.01396
24,0.96,walk_turn_walk,5.0,0.55,5,3,0.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,88.275,0.01542
25,1.0,walk_turn_walk,5.0,0.55,5,3,1.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.694,0.01523
26,1.04,walk_turn_walk,5.0,0.55,5,3,1.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.491,0.00785
27,1.08,walk_turn_walk,5.0,0.55,5,3,1.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.715,0.00774
28,1.12,walk_turn_walk,5.0,0.55,5,3,1.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,91.563,0.01206
29,1.16,walk_turn_walk,5.0,0.55,5,3,1.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,94.379,0.00805
30,1.2,walk_turn_walk,5.0,0.55,5,3,1.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,90.904,0.01641
31,1.24,walk_turn_walk,5.0,0.55,5,3,1.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,90.943,0.01052
32,1.28,walk_turn_walk,5.0,0.55,5,3,1.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,93.399,0.00826
33,1.32,walk_turn_walk,5.0,0.55,5,3,1.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,96.303,0.00786
34,1.36,walk_turn_walk,5.0,0.55,5,3,1.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,94.823,0.01196
35,1.4,walk_turn_walk,5.0,0.55,5,3,1.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,91.599,0.01563
36,1.44,walk_turn_walk,5.0,0.55,5,3,1.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,88.47,0.0165
37,1.48,walk_turn_walk,5.0,0.55,5,3,1.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.617,0.00933
38,1.52,walk_turn_walk,5.0,0.55,5,3,1.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,86.876,0.01572
39,1.56,walk_turn_walk,5.0,0.55,5,3,1.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.84,0.0083
40,1.6,walk_turn_walk,5.0,0.55,5,3,1.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.335,0.01143
41,1.64,walk_turn_walk,5.0,0.55,5,3,1.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.97,0.01294
