frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
0,0.0,wave,2.0,0.55,5,3,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,0.0,1.31048
1,0.04,wave,2.0,0.55,5,3,0.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.164,0.00981
2,0.08,wave,2.0,0.55,5,3,0.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.302,0.01064
3,0.12,wave,2.0,0.55,5,3,0.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,90.309,0.00811
4,0.16,wave,2.0,0.55,5,3,0.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.188,0.00885
5,0.2,wave,2.0,0.55,5,3,0.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,94.963,0.00796
6,0.24,wave,2.0,0.55,5,3,0.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.184,0.00755
7,0.28,wave,2.0,0.55,5,3,0.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.597,0.00852
8,0.32,wave,2.0,0.55,5,3,0.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.428,0.00823
9,0.36,wave,2.0,0.55,5,3,0.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.138,0.00807
10,0.4,wave,2.0,0.55,5,3,0.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.224,0.00768
11,0.44,wave,2.0,0.55,5,3,0.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.459,0.00751
12,0.48,wave,2.0,0.55,5,3,0.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.111,0.00891
13,0.52,wave,2.0,0.55,5,3,0.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.623,0.00809
14,0.56,wave,2.0,0.55,5,3,0.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.393,0.01002
15,0.6,wave,2.0,0.55,5,3,0.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.209,0.00766
16,0.64,wave,2.0,0.55,5,3,0.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.656,0.00938
17,0.68,wave,2.0,0.55,5,3,0.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.689,0.01226
18,0.72,wave,2.0,0.55,5,3,0.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.288,0.01592
19,0.76,wave,2.0,0.55,5,3,0.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.496,0.00777
20,0.8,wave,2.0,0.55,5,3,0.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,104.05,0.00887
21,0.84,wave,2.0,0.55,5,3,0.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.946,0.0078
22,0.88,wave,2.0,0.55,5,3,0.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.61,0.00946
23,0.92,wave,2.0,0.55,5,3,0.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.517,0.01146
24,0.96,wave,2.0,0.55,5,3,0.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.376,0.01612
25,1.0,wave,2.0,0.55,5,3,1.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,95.642,0.01542
26,1.04,wave,2.0,0.55,5,3,1.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.457,0.01541
27,1.08,wave,2.0,0.55,5,3,1.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.473,0.01559
28,1.12,wave,2.0,0.55,5,3,1.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,87.16,0.01462
29,1.16,wave,2.0,0.55,5,3,1.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,84.651,0.01578
30,1.2,wave,2.0,0.55,5,3,1.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.94,0.01249
31,1.24,wave,2.0,0.55,5,3,1.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.915,0.00944
32,1.28,wave,2.0,0.55,5,3,1.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.29,0.01619
33,1.32,wave,2.0,0.55,5,3,1.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.94,0.01634
34,1.36,wave,2.0,0.55,5,3,1.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.894,0.01579
35,1.4,wave,2.0,0.55,5,3,1.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.683,0.00985
