frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
0,0.0,wave,5.0,0.55,3,2,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,0.0,15.78617
1,0.04,wave,5.0,0.55,3,2,0.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,17.309,0.05614
2,0.08,wave,5.0,0.55,3,2,0.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,20.653,0.01904
3,0.12,wave,5.0,0.55,3,2,0.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,23.192,0.0214
4,0.16,wave,5.0,0.55,3,2,0.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,25.55,0.02091
5,0.2,wave,5.0,0.55,3,2,0.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,28.482,0.01786
6,0.24,wave,5.0,0.55,3,2,0.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,31.389,0.01707
7,0.28,wave,5.0,0.55,3,2,0.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,33.915,0.01727
8,0.32,wave,5.0,0.55,3,2,0.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,36.025,0.0179
9,0.36,wave,5.0,0.55,3,2,0.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,38.187,0.01703
10,0.4,wave,5.0,0.55,3,2,0.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,42.012,0.0127
11,0.44,wave,5.0,0.55,3,2,0.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,45.627,0.01249
12,0.48,wave,5.0,0.55,3,2,0.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,47.645,0.01515
13,0.52,wave,5.0,0.55,3,2,0.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,50.484,0.01239
14,0.56,wave,5.0,0.55,3,2,0.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,53.267,0.01245
15,0.6,wave,5.0,0.55,3,2,0.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,54.389,0.01526
16,0.64,wave,5.0,0.55,3,2,0.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,55.102,0.01589
17,0.68,wave,5.0,0.55,3,2,0.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,56.711,0.01367
18,0.72,wave,5.0,0.55,3,2,0.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,56.657,0.0175
19,0.76,wave,5.0,0.55,3,2,0.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,57.079,0.01611
20,0.8,wave,5.0,0.55,3,2,0.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,59.178,0.01248
21,0.84,wave,5.0,0.55,3,2,0.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,60.989,0.01264
22,0.88,wave,5.0,0.55,3,2,0.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.596,0.01265
23,0.92,wave,5.0,0.55,3,2,0.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,63.425,0.01387
24,0.96,wave,5.0,0.55,3,2,0.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.246,0.00886
25,1.0,wave,5.0,0.55,3,2,1.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.188,0.00861
26,1.04,wave,5.0,0.55,3,2,1.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.369,0.0116
27,1.08,wave,5.0,0.55,3,2,1.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.369,0.00846
28,1.12,wave,5.0,0.55,3,2,1.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.799,0.00864
29,1.16,wave,5.0,0.55,3,2,1.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.07,0.01333
30,1.2,wave,5.0,0.55,3,2,1.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.957,0.0127
31,1.24,wave,5.0,0.55,3,2,1.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.673,0.01024
32,1.28,wave,5.0,0.55,3,2,1.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.689,0.01065
33,1.32,wave,5.0,0.55,3,2,1.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,84.238,0.00886
34,1.36,wave,5.0,0.55,3,2,1.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,84.713,0.01091
35,1.4,wave,5.0,0.55,3,2,1.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.338,0.01607
36,1.44,wave,5.0,0.55,3,2,1.44,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.192,0.00897
37,1.48,wave,5.0,0.55,3,2,1.48,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.999,0.01018
38,1.52,wave,5.0,0.55,3,2,1.52,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.382,0.01635
39,1.56,wave,5.0,0.55,3,2,1.56,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,84.365,0.01028
40,1.6,wave,5.0,0.55,3,2,1.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.259,0.01547
41,1.64,wave,5.0,0.55,3,2,1.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,85.838,0.0081
42,1.68,wave,5.0,0.55,3,2,1.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,89.362,0.00792
43,1.72,wave,5.0,0.55,3,2,1.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,92.747,0.00779
