frame_id,elapsed_sec,track_id,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps
24,16.164,1,0.479,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,56.542
25,16.1775,1,0.4925,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,56.11
26,16.197,1,0.512,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,55.572
27,16.2166,1,0.5316,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,56.169
28,16.2327,1,0.5477,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,57.524
29,16.247,1,0.5619,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,59.788
30,16.2595,1,0.5744,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,61.888
31,16.2719,1,0.5869,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,63.546
32,16.2846,1,0.5996,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.229
33,16.3046,1,0.6195,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,63.725
34,16.3173,1,0.6322,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.395
35,16.3375,1,0.6525,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,63.586
36,16.3507,1,0.6657,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,64.031
37,16.3654,1,0.6804,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.413
38,16.3866,1,0.7016,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,61.349
39,16.4061,1,0.7211,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,60.209
40,16.4259,1,0.7409,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.022
41,16.4385,1,0.7534,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,61.812
42,16.4553,1,0.7702,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,61.599
43,16.4723,1,0.7873,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,59.494
44,16.4985,1,0.8135,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,57.38
45,16.5239,1,0.8388,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,57.003
46,16.5433,1,0.8583,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,57.706
47,16.5575,1,0.8724,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,59.263
48,16.5706,1,0.8856,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,59.219
49,16.5879,1,0.9029,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,60.092
50,16.6023,1,0.9173,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,60.467
51,16.6211,1,0.9361,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,60.309
52,16.6349,1,0.9499,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,60.688
53,16.6505,1,0.9655,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,61.049
54,16.6661,1,0.981,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,61.285
55,16.6819,1,0.9968,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,62.441
56,16.6955,1,1.0105,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,63.594
57,16.709,1,1.024,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,65.502
58,16.7212,1,1.0362,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,65.601
59,16.7365,1,1.0515,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.09
60,16.7504,1,1.0653,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,64.445
61,16.7708,1,1.0857,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,65.849
62,16.7831,1,1.0981,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.484
63,16.7969,1,1.1118,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.674
64,16.8117,1,1.1267,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,67.291
65,16.8254,1,1.1404,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.931
66,16.8374,1,1.1524,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.544
67,16.8508,1,1.1658,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.889
68,16.8644,1,1.1793,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.859
69,16.8789,1,1.1938,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.751
70,16.8934,1,1.2083,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.706
71,16.9102,1,1.2252,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.82
72,16.9245,1,1.2395,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.155
73,16.9365,1,1.2514,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.175
74,16.9491,1,1.2641,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.6
75,16.9714,1,1.2863,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.675
76,16.9836,1,1.2986,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.966
77,16.9975,1,1.3125,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.257
78,17.0112,1,1.3262,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.637
82,17.0642,1,1.3791,0.9634,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.0
83,17.0795,1,1.3945,0.9639,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.408
84,17.0942,1,1.4092,0.9643,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.09
85,17.1086,1,1.4235,0.9647,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.932
86,17.1213,1,1.4363,0.9651,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.497
87,17.1338,1,1.4488,0.9655,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.697
88,17.1492,1,1.4642,0.9659,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.248
89,17.1638,1,1.4788,0.9663,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.9
91,17.193,6,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.727
92,17.2087,6,0.0157,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.495
93,17.2234,6,0.0304,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.461
94,17.236,6,0.0431,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.075
95,17.2486,6,0.0556,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.136
96,17.2679,6,0.075,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.55
97,17.2811,6,0.0881,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.869
98,17.2947,6,0.1017,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.771
99,17.3089,6,0.116,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.86
100,17.3222,6,0.1292,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.225
101,17.3343,6,0.1413,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.783
102,17.3473,6,0.1543,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.493
103,17.3618,6,0.1688,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.144
104,17.3761,6,0.1832,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.892
105,17.3906,6,0.1976,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.579
106,17.4076,6,0.2146,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.492
107,17.4213,6,0.2284,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.764
108,17.4335,6,0.2406,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.171
109,17.4468,6,0.2538,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.13
110,17.4607,6,0.2677,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.616
111,17.4757,6,0.2827,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.121
112,17.491,6,0.298,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.161
113,17.5069,6,0.3139,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.036
114,17.5196,6,0.3267,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.657
115,17.5326,6,0.3396,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.273
116,17.5476,6,0.3547,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.935
117,17.562,6,0.369,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.805
118,17.5763,6,0.3834,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.568
119,17.5912,6,0.3982,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.994
120,17.6068,6,0.4138,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.176
121,17.6258,6,0.4328,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.372
122,17.64,6,0.447,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.504
123,17.6542,6,0.4612,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.536
124,17.667,6,0.4741,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.843
125,17.6808,6,0.4878,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.798
126,17.6933,6,0.5004,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.949
127,17.7072,6,0.5142,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.883
128,17.7237,6,0.5307,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.404
129,17.7371,6,0.5441,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.345
130,17.75,6,0.557,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.899
131,17.7626,6,0.5696,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.629
132,17.7831,6,0.5902,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.399
133,17.7958,6,0.6028,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.234
134,17.8166,6,0.6236,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.403
135,17.8308,6,0.6379,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.003
136,17.8463,6,0.6533,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,65.073
137,17.872,6,0.679,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,65.689
138,17.8861,6,0.6932,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.753
139,17.8992,6,0.7062,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.213
140,17.9112,6,0.7183,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.997
141,17.9246,6,0.7317,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.017
142,17.9392,6,0.7463,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.442
143,17.9527,6,0.7598,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.684
144,17.9652,6,0.7722,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.049
145,17.9878,6,0.7949,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,67.668
146,18.0031,6,0.8102,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.324
147,18.0167,6,0.8237,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.52
148,18.0289,6,0.8359,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.805
149,18.0428,6,0.8498,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.957
150,18.057,6,0.864,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.064
151,18.0708,6,0.8778,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.177
152,18.0839,6,0.8909,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.404
153,18.1066,6,0.9136,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.579
154,18.1206,6,0.9277,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.365
155,18.1335,6,0.9405,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.273
156,18.1464,6,0.9534,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.318
157,18.1605,6,0.9675,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.803
158,18.1736,6,0.9806,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.616
159,18.1871,6,0.9941,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.874
160,18.2001,6,1.0071,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.448
161,18.2126,6,1.0196,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.194
162,18.2272,6,1.0342,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.766
163,18.2419,6,1.049,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.658
164,18.2554,6,1.0624,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.033
165,18.276,6,1.083,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.509
166,18.2918,6,1.0988,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.864
167,18.3071,6,1.1142,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.782
168,18.3199,6,1.1269,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.738
169,18.3326,6,1.1396,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.547
170,18.3471,6,1.1541,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.552
171,18.3615,6,1.1686,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.107
173,18.3878,9,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.32
174,18.4008,9,0.013,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.259
175,18.4149,9,0.0271,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.979
176,18.4292,9,0.0414,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.746
177,18.4437,9,0.0559,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.001
178,18.4571,9,0.0693,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.521
179,18.47,9,0.0823,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.399
180,18.4897,9,0.1019,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.485
181,18.5035,9,0.1158,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.666
182,18.5177,9,0.1299,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.536
183,18.5318,9,0.144,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.728
184,18.5477,9,0.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.746
185,18.5621,9,0.1743,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.739
186,18.5754,9,0.1876,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.962
187,18.5904,9,0.2026,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.707
188,18.6034,9,0.2156,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.531
189,18.6181,9,0.2304,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.275
190,18.6326,9,0.2449,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.466
191,18.6465,9,0.2587,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.119
192,18.6597,9,0.272,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.298
193,18.6731,9,0.2853,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.84
194,18.6884,9,0.3006,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.199
195,18.7016,9,0.3138,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,68.804
196,18.723,9,0.3353,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,69.006
197,18.737,9,0.3492,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,67.917
198,18.7541,9,0.3663,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.644
198,18.7541,15,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.644
199,18.7725,9,0.3847,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.924
199,18.7725,15,0.0184,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.924
201,18.8025,9,0.4147,0.9655,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,66.502
204,18.8388,9,0.451,0.9062,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.729
205,18.8549,9,0.4671,0.9091,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.624
206,18.8694,9,0.4816,0.9118,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.356
207,18.8838,9,0.4961,0.9143,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.798
207,18.8838,15,0.1297,0.3,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.798
208,18.8979,9,0.5101,0.9167,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.173
208,18.8979,15,0.1437,0.3636,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.173
209,18.9112,9,0.5234,0.9189,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.095
212,18.9476,15,0.1935,0.3333,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.71
212,18.9476,9,0.5598,0.875,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.71
216,19.0019,9,0.6142,0.8182,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.042
217,19.0189,15,0.2648,0.3,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.25
218,19.0319,9,0.6441,0.8043,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.665
219,19.0446,9,0.6568,0.8085,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.016
219,19.0446,15,0.2904,0.3182,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.016
222,19.0822,9,0.6944,0.78,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.381
223,19.0981,9,0.7103,0.7843,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.161
223,19.0981,15,0.344,0.3077,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.161
224,19.1215,9,0.7337,0.7885,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.402
225,19.1349,9,0.7471,0.7925,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.511
226,19.1479,9,0.7601,0.7963,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.462
227,19.162,9,0.7742,0.8,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.487
228,19.1781,9,0.7904,0.8036,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.962
229,19.1932,9,0.8055,0.807,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.574
231,19.2185,9,0.8307,0.7966,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.492
232,19.2311,9,0.8434,0.8,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.65
233,19.2446,9,0.8568,0.8033,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.336
233,19.2446,15,0.4905,0.25,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.336
234,19.2589,9,0.8711,0.8065,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.641
235,19.2805,9,0.8927,0.8095,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.248
243,19.3927,9,1.0049,0.7324,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.965
244,19.4054,9,1.0176,0.7361,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.002
245,19.4189,9,1.0311,0.7397,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.337
248,19.4551,9,1.0673,0.7237,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.319
250,19.4808,15,0.7267,0.1887,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.439
250,19.4808,9,1.093,0.7179,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.439
251,19.4957,15,0.7416,0.2037,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.827
256,19.5583,15,0.8042,0.2034,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.092
296,20.0804,20,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.826
297,20.0931,20,0.0127,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.438
298,20.1065,20,0.0261,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.347
299,20.1239,20,0.0435,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.962
300,20.1378,20,0.0574,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.465
302,20.1657,20,0.0853,0.8571,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.709
303,20.1788,20,0.0984,0.875,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.659
307,20.232,20,0.1516,0.6667,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.085
308,20.2547,20,0.1743,0.6923,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.361
309,20.27,20,0.1895,0.7143,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.925
311,20.295,20,0.2146,0.6875,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,70.828
312,20.3166,20,0.2362,0.7059,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.455
313,20.3293,20,0.2488,0.7222,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.789
314,20.3425,20,0.262,0.7368,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.284
315,20.3578,20,0.2773,0.75,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.027
316,20.3722,20,0.2918,0.7619,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.248
317,20.3867,20,0.3062,0.7727,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.721
318,20.3991,20,0.3186,0.7826,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.949
319,20.4126,20,0.3321,0.7917,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.237
320,20.4259,20,0.3455,0.8,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.268
321,20.4398,20,0.3594,0.8077,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.373
331,20.5686,35,0.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.558
332,20.5825,35,0.014,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.49
333,20.5975,35,0.0289,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.79
334,20.6122,35,0.0436,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.326
335,20.6267,35,0.0581,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,73.366
336,20.642,35,0.0734,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.789
337,20.6595,35,0.0909,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.798
338,20.6739,35,0.1054,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,71.875
339,20.6866,35,0.1181,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,72.274
