frame_id,elapsed_sec,track_id,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps
32,6.6106,1,0.4198,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.617
33,6.6228,1,0.432,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.267
34,6.6364,1,0.4457,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.226
35,6.6479,1,0.4571,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.767
36,6.6596,1,0.4689,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.387
37,6.6715,1,0.4808,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.336
38,6.6861,1,0.4953,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.664
39,6.7002,1,0.5094,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.75
40,6.7129,1,0.5222,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.087
41,6.7251,1,0.5344,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.68
42,6.7387,1,0.5479,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.517
43,6.7539,1,0.5631,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.962
44,6.7666,1,0.5759,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.081
45,6.7793,1,0.5886,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.003
46,6.7921,1,0.6013,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.601
47,6.8057,1,0.615,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.133
48,6.8196,1,0.6289,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.839
49,6.8321,1,0.6414,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.121
50,6.8442,1,0.6534,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.543
51,6.8564,1,0.6657,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.53
52,6.8695,1,0.6787,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.117
53,6.8821,1,0.6914,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.934
54,6.8947,1,0.7039,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,74.989
55,6.9157,1,0.7249,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.407
56,6.9281,1,0.7374,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.634
57,6.9405,1,0.7498,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.212
58,6.953,1,0.7623,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.677
59,6.9657,1,0.775,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.091
60,6.9777,1,0.7869,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.339
61,6.9902,1,0.7995,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.853
62,7.0025,1,0.8117,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.437
63,7.0162,1,0.8254,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.703
64,7.0284,1,0.8377,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.262
65,7.0422,1,0.8515,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.405
66,7.0547,1,0.8639,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.173
67,7.0683,1,0.8776,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.984
68,7.0818,1,0.891,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.366
69,7.0939,1,0.9031,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.568
70,7.1063,1,0.9156,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.405
71,7.1195,1,0.9287,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.269
72,7.1328,1,0.9421,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.928
73,7.1445,1,0.9538,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.262
74,7.1568,1,0.9661,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.188
75,7.1699,1,0.9791,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.833
76,7.1835,1,0.9928,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.844
77,7.1969,1,1.0062,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.619
78,7.2093,1,1.0186,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.498
79,7.2223,1,1.0316,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.791
80,7.2347,1,1.044,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.483
81,7.2468,1,1.0561,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.755
82,7.2588,1,1.068,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.357
83,7.2722,1,1.0815,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.513
84,7.2849,1,1.0941,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.017
85,7.297,1,1.1062,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.318
86,7.3095,1,1.1187,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.827
87,7.3224,1,1.1316,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.367
88,7.3358,1,1.1451,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.459
89,7.3486,1,1.1579,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.922
90,7.3605,1,1.1697,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.173
91,7.3727,1,1.182,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.268
92,7.3852,1,1.1945,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.128
93,7.3983,1,1.2075,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.649
94,7.4099,1,1.2192,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.83
95,7.4222,1,1.2314,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.774
96,7.4348,1,1.2441,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.871
97,7.4476,1,1.2569,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.108
98,7.4594,1,1.2687,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.304
99,7.4714,1,1.2807,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.151
100,7.4844,1,1.2936,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.005
101,7.4969,1,1.3062,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.792
102,7.5082,1,1.3175,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.307
103,7.5199,1,1.3292,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.174
104,7.5324,1,1.3417,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.746
105,7.5443,1,1.3535,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.801
106,7.5559,1,1.3652,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.77
107,7.5683,1,1.3776,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.201
108,7.5815,1,1.3908,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.862
109,7.5929,1,1.4021,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.127
110,7.6047,1,1.4139,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.334
111,7.6166,1,1.4258,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.186
112,7.6295,1,1.4387,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.19
113,7.641,1,1.4502,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.728
114,7.6524,1,1.4616,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.481
115,7.665,1,1.4743,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.722
116,7.6835,1,1.4928,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.523
117,7.7043,1,1.5135,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.285
118,7.7161,1,1.5254,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.922
119,7.7284,1,1.5377,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.346
120,7.74,1,1.5493,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.805
121,7.7595,1,1.5687,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.498
122,7.771,1,1.5803,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.529
123,7.7826,1,1.5919,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.882
124,7.7953,1,1.6046,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.252
125,7.8146,1,1.6238,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.968
126,7.827,1,1.6363,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.513
127,7.8386,1,1.6479,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.932
128,7.8512,1,1.6604,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.361
129,7.8634,1,1.6727,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.514
130,7.8746,1,1.6839,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.106
131,7.8865,1,1.6958,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.272
132,7.899,1,1.7083,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.958
133,7.9106,1,1.7199,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.324
134,7.9225,1,1.7318,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.268
135,7.9351,1,1.7443,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.969
136,7.9481,1,1.7574,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.564
137,7.9599,1,1.7692,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.766
138,7.9717,1,1.7809,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.126
139,7.9836,1,1.7928,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.659
140,8.0015,1,1.8107,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.783
141,8.0139,1,1.8231,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.751
142,8.0252,1,1.8345,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.167
143,8.037,1,1.8463,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.382
144,8.051,1,1.8602,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.194
145,8.0638,1,1.8731,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.18
146,8.0751,1,1.8844,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.561
147,8.087,1,1.8963,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.583
148,8.0994,1,1.9086,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.491
149,8.1118,1,1.9211,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.768
150,8.1308,1,1.9401,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.484
151,8.1429,1,1.9522,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.687
152,8.1547,1,1.9639,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.292
153,8.1666,1,1.9759,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.485
154,8.1789,1,1.9881,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.58
155,8.1902,1,1.9995,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.405
156,8.2027,1,2.012,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.698
157,8.2163,1,2.0256,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.655
158,8.2289,1,2.0382,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.881
159,8.2415,1,2.0507,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.25
160,8.253,1,2.0623,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.582
161,8.2651,1,2.0744,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.404
162,8.2778,1,2.0871,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.84
163,8.2897,1,2.0989,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.478
164,8.3024,1,2.1117,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.697
165,8.3147,1,2.124,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.275
166,8.3277,1,2.1369,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.728
167,8.3395,1,2.1488,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.844
168,8.3516,1,2.1608,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.306
169,8.3634,1,2.1727,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.559
170,8.3756,1,2.1848,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.782
171,8.3873,1,2.1965,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.821
172,8.3994,1,2.2086,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.07
173,8.4113,1,2.2205,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.72
174,8.4225,1,2.2318,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.056
175,8.4342,1,2.2435,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.62
176,8.4469,1,2.2562,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.459
177,8.4598,1,2.269,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.25
178,8.4717,1,2.2809,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,82.535
179,8.4835,1,2.2928,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.076
180,8.4947,1,2.304,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,83.491
181,8.5065,1,2.3158,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.042
182,8.5269,1,2.3362,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.887
183,8.5476,1,2.3569,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.955
184,8.5602,1,2.3695,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.646
185,8.5721,1,2.3813,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.421
186,8.5838,1,2.393,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.755
187,8.5962,1,2.4054,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.438
188,8.6096,1,2.4189,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.933
189,8.6213,1,2.4306,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.397
190,8.6332,1,2.4425,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.81
191,8.6455,1,2.4547,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.069
192,8.6579,1,2.4672,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.191
193,8.6698,1,2.479,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.318
194,8.682,1,2.4912,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.074
195,8.6948,1,2.5041,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.344
196,8.7071,1,2.5164,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.616
197,8.7187,1,2.528,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.208
198,8.732,1,2.5413,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.319
199,8.7443,1,2.5536,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.544
200,8.7566,1,2.5658,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.865
201,8.7682,1,2.5774,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.471
202,8.7798,1,2.5891,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.459
203,8.7922,1,2.6015,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.428
204,8.8045,1,2.6138,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.612
205,8.8164,1,2.6257,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.811
206,8.8354,1,2.6447,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.825
207,8.8563,1,2.6656,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.983
208,8.8683,1,2.6776,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.333
209,8.8811,1,2.6904,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.197
210,8.8964,1,2.7057,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,75.433
211,8.9094,1,2.7186,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.759
212,8.9207,1,2.73,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.42
213,8.9325,1,2.7418,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.91
214,8.9447,1,2.754,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.957
215,8.9561,1,2.7653,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.734
216,8.9674,1,2.7767,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.258
217,8.9793,1,2.7886,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.004
218,8.9923,1,2.8015,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.596
219,9.0038,1,2.8131,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.88
220,9.0158,1,2.825,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.236
221,9.0277,1,2.837,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.88
222,9.0409,1,2.8502,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.031
223,9.0529,1,2.8621,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.143
224,9.0648,1,2.8741,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.38
225,9.0769,1,2.8862,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.497
226,9.0892,1,2.8984,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.706
227,9.1009,1,2.9101,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.533
228,9.1213,1,2.9306,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.77
229,9.1332,1,2.9425,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.084
230,9.1528,1,2.962,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,76.616
231,9.1648,1,2.9741,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.58
232,9.1763,1,2.9856,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.556
233,9.1898,1,2.9991,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.861
234,9.2018,1,3.0111,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.261
235,9.2139,1,3.0232,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.964
236,9.2258,1,3.0351,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.606
237,9.2374,1,3.0467,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.218
238,9.249,1,3.0583,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.333
239,9.2689,1,3.0782,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.538
240,9.2811,1,3.0904,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.067
241,9.2934,1,3.1027,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.478
242,9.3058,1,3.1151,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.367
243,9.3183,1,3.1276,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.757
244,9.3305,1,3.1397,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.608
245,9.3434,1,3.1527,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.267
246,9.3555,1,3.1648,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.726
247,9.367,1,3.1763,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.095
248,9.379,1,3.1883,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.008
249,9.3917,1,3.2009,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.28
250,9.4044,1,3.2137,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.125
251,9.4164,1,3.2257,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.001
252,9.4293,1,3.2385,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.35
253,9.4411,1,3.2503,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.984
254,9.4528,1,3.262,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,81.086
255,9.4649,1,3.2742,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.402
256,9.4783,1,3.2876,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.145
257,9.4912,1,3.3005,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,80.986
258,9.5024,1,3.3117,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.867
259,9.5227,1,3.332,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.777
260,9.5341,1,3.3434,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.355
261,9.5458,1,3.3551,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.385
262,9.5604,1,3.3697,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,77.868
263,9.574,1,3.3832,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.671
264,9.586,1,3.3953,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,78.949
265,9.5977,1,3.407,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.264
266,9.6101,1,3.4193,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,79.622
