action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A004,drink_return,drink_return.mp4,20,0.8,1,1,0.9738,0,341.8291,249.7834,57.1642,-0.074637,-2.394626,0.047362,-2.503345,-0.179625,-2.501414,0.252214,-2.411879,-0.288466,-2.404853,0.512924,-1.691255,-0.487012,-1.67996,0.700216,-0.801121,-0.752991,-0.786088,0.794022,-0.039296,-0.988789,-0.023191,0.338201,0.001367,-0.3382,-0.001367,0.447478,1.298485,-0.510146,1.315252,0.438153,2.470804,-0.526792,2.514562,175.137476,179.396069,174.728718,173.354681
A004,drink_return,drink_return.mp4,21,0.84,1,1,0.9742,0,341.6506,251.0071,56.1437,-0.119865,-2.448541,0.009175,-2.563978,-0.221229,-2.56284,0.245407,-2.482654,-0.305032,-2.469036,0.521077,-1.743931,-0.478194,-1.705743,0.682745,-0.839395,-0.770379,-0.817727,0.78699,-0.082908,-1.023323,-0.107499,0.33598,-0.002196,-0.33598,0.002196,0.428366,1.305588,-0.489258,1.332271,0.44075,2.516215,-0.519839,2.553742,177.712527,178.609984,176.545262,174.860426
A004,drink_return,drink_return.mp4,22,0.88,1,1,0.9688,0,341.4667,249.6344,56.6975,-0.134456,-2.409312,-0.008851,-2.523376,-0.227776,-2.516885,0.237758,-2.441734,-0.286846,-2.425634,0.532163,-1.709597,-0.467521,-1.684453,0.714502,-0.794904,-0.764817,-0.781258,0.805797,-0.021555,-1.100361,-0.07513,0.337729,0.000847,-0.33773,-0.000847,0.450792,1.311427,-0.517664,1.339777,0.456717,2.497044,-0.524577,2.54548,175.458732,172.802926,175.355691,172.684125
A004,drink_return,drink_return.mp4,23,0.92,1,1,0.9707,0,341.4873,250.8665,56.3595,-0.158975,-2.431716,-0.029029,-2.548204,-0.253301,-2.544523,0.230832,-2.475731,-0.30891,-2.455448,0.527229,-1.741352,-0.4714,-1.689005,0.696629,-0.842297,-0.798296,-0.81355,0.796953,-0.076343,-1.107173,-0.151981,0.334331,-0.003684,-0.334331,0.003684,0.422735,1.302002,-0.483003,1.336736,0.440599,2.504487,-0.509912,2.539443,176.791546,175.448521,176.977739,174.917969
A004,drink_return,drink_return.mp4,24,0.96,1,1,0.966,0,341.9932,250.4531,56.0291,-0.188804,-2.446549,-0.058105,-2.561272,-0.275288,-2.558806,0.21547,-2.486475,-0.311864,-2.470169,0.52406,-1.74896,-0.474814,-1.70152,0.691316,-0.847783,-0.816781,-0.834984,0.795407,-0.078506,-1.154719,-0.192378,0.33461,-0.002371,-0.334609,0.002371,0.423851,1.316956,-0.487386,1.350011,0.439511,2.531924,-0.520483,2.556677,177.191393,173.796698,176.868809,175.10335
A004,drink_return,drink_return.mp4,25,1.0,1,1,0.9629,0,342.2867,250.2478,55.6816,-0.216762,-2.458508,-0.085979,-2.573884,-0.298092,-2.570172,0.200099,-2.497309,-0.318223,-2.478994,0.524957,-1.749484,-0.4739,-1.701699,0.698778,-0.838098,-0.83217,-0.836919,0.799179,-0.074724,-1.236832,-0.209602,0.334424,-0.000955,-0.334424,0.000955,0.423437,1.335011,-0.494041,1.365355,0.437859,2.558148,-0.534626,2.577271,176.694766,169.679034,176.863624,175.245602
A004,drink_return,drink_return.mp4,26,1.04,1,1,0.9574,1,342.6287,250.3111,55.4409,-0.248268,-2.484656,-0.114331,-2.59797,-0.319914,-2.596037,0.18643,-2.510826,-0.320108,-2.498947,0.518063,-1.756123,-0.480822,-1.708898,0.698847,-0.830609,-0.855354,-0.837231,0.799989,-0.071543,-1.316077,-0.250418,0.334226,0.0001,-0.334226,-0.0001,0.415726,1.345123,-0.506252,1.37266,0.441886,2.584195,-0.537218,2.582122,176.536998,165.115571,177.741979,174.323974
A004,drink_return,drink_return.mp4,27,1.08,1,1,0.9545,1,342.8285,250.0739,55.1547,-0.272522,-2.484173,-0.140911,-2.599228,-0.340937,-2.596128,0.167266,-2.520998,-0.328504,-2.506429,0.51563,-1.76723,-0.483335,-1.721758,0.705411,-0.818073,-0.870969,-0.864631,0.794489,-0.05667,-1.355614,-0.370629,0.333295,0.000637,-0.333295,-0.000637,0.412806,1.353397,-0.500213,1.385554,0.436292,2.6098,-0.533312,2.603618,175.365951,159.882487,177.707057,174.69042
A004,drink_return,drink_return.mp4,28,1.12,1,1,0.9499,1,342.5828,250.6684,55.1381,-0.266449,-2.508908,-0.129868,-2.623528,-0.334384,-2.610646,0.174524,-2.519494,-0.320448,-2.501556,0.519378,-1.762047,-0.480044,-1.728029,0.779134,-0.76255,-0.870614,-0.845564,0.819051,-0.024715,-1.494671,-0.467204,0.332306,0.002191,-0.332306,-0.002191,0.429297,1.336398,-0.516021,1.374985,0.475472,2.572518,-0.522266,2.571887,168.5286,145.101772,177.981321,172.70061
A004,drink_return,drink_return.mp4,29,1.16,1,1,0.9495,1,342.3448,250.0513,54.7637,-0.295069,-2.497066,-0.166297,-2.615783,-0.360869,-2.605644,0.153012,-2.546381,-0.334385,-2.51558,0.523881,-1.791145,-0.474417,-1.73283,0.728918,-0.803861,-0.900101,-0.897424,0.809275,-0.033576,-1.517501,-0.528122,0.331304,-0.000421,-0.331304,0.00042,0.399971,1.349979,-0.498903,1.396435,0.443278,2.61695,-0.524209,2.620164,174.22321,147.887243,179.046735,174.338634
A004,drink_return,drink_return.mp4,30,1.2,1,1,0.9466,1,342.4448,249.7285,54.7653,-0.318562,-2.490466,-0.191527,-2.607747,-0.376735,-2.595192,0.139872,-2.54188,-0.329474,-2.507373,0.524074,-1.798158,-0.473955,-1.735401,0.729272,-0.796351,-0.934818,-0.929923,0.806325,-0.023227,-1.58724,-0.674992,0.330593,-0.001295,-0.330593,0.001295,0.393423,1.347539,-0.500941,1.40476,0.442767,2.610789,-0.526483,2.611231,174.115935,141.119395,179.570217,174.292364
A004,drink_return,drink_return.mp4,31,1.24,1,1,0.9478,1,342.2906,249.5072,54.7957,-0.327157,-2.476128,-0.201723,-2.595509,-0.389007,-2.577309,0.130399,-2.535006,-0.343146,-2.48727,0.522003,-1.799653,-0.475256,-1.725664,0.730424,-0.797793,-0.969084,-0.961252,0.80431,-0.024642,-1.644123,-0.807834,0.329512,-0.003993,-0.329513,0.003993,0.38273,1.334259,-0.499438,1.407549,0.441229,2.598923,-0.535311,2.616756,173.70708,135.66767,179.62885,174.796208
