action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A005,sit_stand,sit_stand.mp4,10,0.4,1,1,0.9739,0,317.4785,285.0882,57.4309,-0.004625,-1.79684,0.101887,-1.892701,-0.097165,-1.906339,0.253044,-1.818284,-0.251085,-1.841102,0.476123,-1.222948,-0.52385,-1.215547,0.682933,-0.430136,-0.731965,-0.421516,0.921786,0.243838,-0.923961,0.251281,0.343463,-0.004879,-0.343463,0.004879,0.526761,0.492369,-0.584674,0.522094,0.627152,1.530499,-0.438138,1.554391,175.106191,178.759669,165.288296,146.917972
A005,sit_stand,sit_stand.mp4,11,0.44,1,1,0.9742,0,317.502,284.9117,57.326,-0.009845,-1.799213,0.096149,-1.895738,-0.104059,-1.907631,0.247419,-1.82073,-0.258534,-1.838891,0.473317,-1.225037,-0.526631,-1.214871,0.681687,-0.432584,-0.735426,-0.422616,0.923472,0.241521,-0.92482,0.251786,0.343638,-0.005271,-0.343638,0.005271,0.51828,0.494271,-0.598514,0.525664,0.629158,1.546592,-0.448266,1.576249,175.000406,179.07804,166.744934,145.766516
A005,sit_stand,sit_stand.mp4,12,0.48,1,1,0.9745,0,317.1661,285.16,57.4706,-0.010699,-1.79463,0.096363,-1.891614,-0.104764,-1.903046,0.250006,-1.818607,-0.25723,-1.835426,0.474849,-1.223999,-0.525104,-1.214319,0.683665,-0.434095,-0.731648,-0.427373,0.929457,0.236787,-0.917949,0.244888,0.342142,-0.005279,-0.342142,0.005279,0.503047,0.498466,-0.59417,0.530324,0.628738,1.563683,-0.412957,1.595873,174.686289,179.216653,169.015075,144.706622
A005,sit_stand,sit_stand.mp4,13,0.52,1,1,0.9754,0,317.3495,285.389,57.261,-0.033155,-1.804594,0.074266,-1.904393,-0.128527,-1.912094,0.236992,-1.833872,-0.271382,-1.840814,0.475783,-1.233269,-0.524067,-1.215979,0.684241,-0.437288,-0.738894,-0.428636,0.933832,0.23828,-0.923119,0.231261,0.342369,-0.005787,-0.342369,0.005787,0.486179,0.50167,-0.621246,0.537923,0.607934,1.584689,-0.456957,1.626652,174.398458,179.664282,170.591906,143.761071
A005,sit_stand,sit_stand.mp4,14,0.56,1,1,0.9697,0,318.4794,285.7574,58.7638,-0.055601,-1.766956,0.042204,-1.865276,-0.151899,-1.863482,0.197754,-1.796318,-0.286426,-1.785385,0.464716,-1.215368,-0.535019,-1.192337,0.68154,-0.465,-0.75028,-0.407636,0.869104,0.164819,-0.920428,0.264111,0.343045,-0.006342,-0.343045,0.006342,0.491539,0.495073,-0.607162,0.534845,0.568113,1.573054,-0.456694,1.645524,179.533119,178.87343,167.566523,145.731498
A005,sit_stand,sit_stand.mp4,15,0.6,1,1,0.9693,0,318.4878,285.7524,58.6996,-0.066217,-1.764273,0.030195,-1.863302,-0.15951,-1.862125,0.186699,-1.799784,-0.290111,-1.790722,0.45876,-1.219247,-0.540984,-1.196653,0.677371,-0.467476,-0.751734,-0.412338,0.866235,0.177947,-0.922068,0.26183,0.344128,-0.006376,-0.344128,0.006376,0.487521,0.492317,-0.620514,0.533491,0.574186,1.553288,-0.460314,1.623303,179.903087,179.138835,168.627743,143.967732
A005,sit_stand,sit_stand.mp4,16,0.64,1,1,0.9743,0,316.2318,286.0576,57.6402,-0.039514,-1.795085,0.062289,-1.897072,-0.1371,-1.897247,0.225381,-1.831992,-0.277992,-1.822019,0.476505,-1.23053,-0.52301,-1.199366,0.677882,-0.458369,-0.733241,-0.43616,0.944658,0.218596,-0.903266,0.214043,0.343829,-0.009963,-0.343829,0.009963,0.512248,0.547204,-0.609197,0.602868,0.611946,1.580169,-0.478929,1.656587,173.108694,179.253752,168.694007,148.840495
A005,sit_stand,sit_stand.mp4,17,0.68,1,1,0.9737,0,316.449,288.5671,57.843,-0.051525,-1.82956,0.047726,-1.938261,-0.154577,-1.930763,0.212245,-1.885505,-0.30174,-1.858849,0.466168,-1.280662,-0.532603,-1.231089,0.643452,-0.496933,-0.716298,-0.44697,0.906578,0.166828,-0.908513,0.187404,0.342795,-0.014814,-0.342795,0.014814,0.513549,0.546793,-0.589958,0.624617,0.562938,1.577677,-0.50703,1.687965,171.121901,176.328055,165.831301,153.477078
A005,sit_stand,sit_stand.mp4,18,0.72,1,1,0.9734,0,316.4199,288.4933,57.4145,-0.065605,-1.841113,0.033894,-1.951231,-0.169944,-1.942601,0.201339,-1.897356,-0.315847,-1.867825,0.460079,-1.289413,-0.538526,-1.23661,0.639013,-0.501824,-0.723386,-0.446433,0.913668,0.174783,-0.918881,0.198419,0.34385,-0.015857,-0.34385,0.015857,0.52646,0.564007,-0.591836,0.646096,0.578484,1.626936,-0.523594,1.743771,170.706246,176.302124,165.321818,154.963915
A005,sit_stand,sit_stand.mp4,19,0.76,1,1,0.9735,0,316.4111,288.4925,57.1681,-0.073509,-1.849906,0.024279,-1.96244,-0.180931,-1.950704,0.191207,-1.909344,-0.328386,-1.872239,0.456471,-1.297091,-0.541866,-1.239446,0.641605,-0.505741,-0.725825,-0.449266,0.917653,0.175474,-0.923155,0.195419,0.343543,-0.016543,-0.343543,0.016543,0.520054,0.557533,-0.59932,0.643012,0.561186,1.632761,-0.545263,1.758387,171.108148,176.086734,165.099678,155.015855
A005,sit_stand,sit_stand.mp4,20,0.8,1,1,0.9741,0,316.2379,288.9073,57.5336,-0.080752,-1.842913,0.017584,-1.953152,-0.185488,-1.943544,0.185402,-1.900928,-0.329768,-1.869389,0.451462,-1.294688,-0.54681,-1.235923,0.638753,-0.507123,-0.722323,-0.441483,0.914321,0.172329,-0.916946,0.202935,0.343824,-0.01669,-0.343823,0.016689,0.53027,0.538802,-0.593695,0.622,0.557107,1.565274,-0.546015,1.680827,171.300961,175.652961,162.943831,154.99081
A005,sit_stand,sit_stand.mp4,21,0.84,1,1,0.9739,0,316.5888,289.1043,57.7257,-0.092889,-1.836992,0.005013,-1.947623,-0.19825,-1.937163,0.172001,-1.894871,-0.343107,-1.862115,0.441524,-1.294276,-0.556661,-1.234052,0.635185,-0.507186,-0.728344,-0.441095,0.903334,0.165576,-0.917595,0.191034,0.344423,-0.017422,-0.344423,0.017422,0.548249,0.537295,-0.5818,0.621212,0.574642,1.573195,-0.5417,1.688756,172.09165,175.549569,161.284014,156.386795
A005,sit_stand,sit_stand.mp4,22,0.88,1,1,0.9738,0,315.9318,289.3516,57.7432,-0.095527,-1.83835,0.005971,-1.948458,-0.200572,-1.939217,0.180177,-1.893675,-0.341488,-1.863863,0.448956,-1.294889,-0.549401,-1.237594,0.648807,-0.506629,-0.720458,-0.443853,0.916412,0.169483,-0.907123,0.189378,0.346097,-0.016435,-0.346097,0.016435,0.566398,0.548831,-0.581841,0.628694,0.601802,1.577594,-0.554026,1.686418,172.633051,175.737081,160.678701,157.434939
A005,sit_stand,sit_stand.mp4,23,0.92,1,1,0.9736,0,315.9904,289.0021,57.585,-0.106152,-1.831594,-0.00186,-1.937214,-0.205815,-1.934838,0.173145,-1.87693,-0.346178,-1.865103,0.442524,-1.283341,-0.55652,-1.239614,0.672246,-0.494707,-0.722893,-0.444575,0.926013,0.18655,-0.915774,0.190413,0.348653,-0.012569,-0.348653,0.012568,0.586176,0.58766,-0.58587,0.649378,0.630308,1.598271,-0.580373,1.669892,175.810159,174.922983,160.910721,159.260592
A005,sit_stand,sit_stand.mp4,24,0.96,1,1,0.973,0,316.5606,289.2689,57.7175,-0.122914,-1.825386,-0.022605,-1.936217,-0.227578,-1.924976,0.155901,-1.88322,-0.366063,-1.850324,0.438202,-1.288772,-0.560271,-1.233537,0.649113,-0.498684,-0.740068,-0.442472,0.918636,0.186046,-0.924443,0.198997,0.349105,-0.015911,-0.349104,0.015911,0.587764,0.644167,-0.591342,0.723073,0.62747,1.701779,-0.610788,1.813213,173.46082,176.768867,162.271935,162.113129
A005,sit_stand,sit_stand.mp4,25,1.0,1,1,0.9731,0,317.394,289.2923,56.7568,-0.147192,-1.848534,-0.041305,-1.958172,-0.248007,-1.955833,0.138448,-1.898944,-0.389673,-1.888052,0.419016,-1.306402,-0.580061,-1.26345,0.663142,-0.501949,-0.765823,-0.44774,0.923657,0.206188,-0.959675,0.205154,0.351803,-0.011904,-0.351803,0.011904,0.576984,0.684276,-0.634863,0.744,0.649063,1.861956,-0.671463,1.928099,176.683353,176.292288,165.578402,160.631699
A005,sit_stand,sit_stand.mp4,26,1.04,1,1,0.9727,0,317.7145,289.2605,56.876,-0.155456,-1.836807,-0.050168,-1.945103,-0.253617,-1.944195,0.129067,-1.887192,-0.393421,-1.880108,0.411716,-1.303271,-0.587337,-1.259741,0.665006,-0.516364,-0.780955,-0.451829,0.922974,0.188009,-0.977384,0.208429,0.352416,-0.012162,-0.352416,0.012161,0.583961,0.682071,-0.634514,0.739495,0.664212,1.856233,-0.671215,1.914753,177.727808,176.909145,165.465041,160.58978
A005,sit_stand,sit_stand.mp4,27,1.08,1,1,0.9726,0,317.8923,290.069,57.4278,-0.162847,-1.816534,-0.055576,-1.925335,-0.259695,-1.925955,0.127036,-1.874838,-0.397247,-1.871841,0.407682,-1.302177,-0.591431,-1.260063,0.668715,-0.524078,-0.786382,-0.461019,0.921594,0.182679,-0.981341,0.195535,0.351732,-0.011685,-0.351732,0.011684,0.574152,0.66434,-0.632263,0.718056,0.660829,1.81102,-0.651159,1.859725,178.858076,177.172707,166.110907,159.288008
A005,sit_stand,sit_stand.mp4,28,1.12,1,1,0.9723,0,317.7742,290.2001,57.852,-0.15404,-1.794008,-0.049603,-1.903772,-0.250767,-1.903203,0.12784,-1.858656,-0.391935,-1.853896,0.410063,-1.294306,-0.589063,-1.252498,0.678325,-0.51266,-0.781454,-0.45483,0.926017,0.195804,-0.975872,0.19054,0.351933,-0.011714,-0.351932,0.011714,0.577604,0.65616,-0.632631,0.71153,0.662154,1.810746,-0.656895,1.861663,179.672544,176.79527,165.518492,159.352646
