action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A001,bend_return,bend_return.mp4,26,1.04,1,1,0.9553,0,341.9249,251.6608,62.5574,0.159097,-0.582131,0.226938,-0.702076,0.037388,-0.706899,0.41502,-0.926595,-0.166901,-0.913817,0.609866,-0.772677,-0.390087,-0.762948,0.691271,0.152845,-0.536308,0.182069,0.603873,0.841571,-0.378742,0.907603,0.348617,-0.004731,-0.348617,0.004731,0.464391,1.073274,-0.553491,1.127191,0.565905,2.147382,-0.471358,2.244548,167.741354,158.951696,179.268583,165.452024
A001,bend_return,bend_return.mp4,27,1.08,1,1,0.946,1,342.2224,253.4774,63.3394,0.185485,-0.475921,0.243727,-0.592632,0.067655,-0.595364,0.420524,-0.829633,-0.147354,-0.814974,0.614075,-0.705496,-0.385897,-0.713076,0.680948,0.227183,-0.529101,0.220607,0.566242,0.907216,-0.36016,0.973803,0.347345,-0.001553,-0.347345,0.001553,0.45443,1.054725,-0.537233,1.100783,0.539038,2.082856,-0.451058,2.185807,166.324514,158.63799,178.915558,165.658053
A001,bend_return,bend_return.mp4,28,1.12,1,1,0.9482,1,344.116,256.6614,62.17,0.157001,-0.413455,0.225713,-0.528552,0.038977,-0.535722,0.407504,-0.749964,-0.177831,-0.748171,0.594719,-0.638006,-0.405163,-0.653407,0.671084,0.25214,-0.554081,0.243108,0.556061,0.93816,-0.363431,0.998547,0.347167,0.00048,-0.347167,-0.000479,0.448128,1.020327,-0.551208,1.055831,0.506889,2.078197,-0.495025,2.158589,165.57854,156.404833,177.525749,166.150542
A001,bend_return,bend_return.mp4,29,1.16,1,1,0.9443,1,345.0936,257.7084,63.0132,0.143674,-0.306263,0.221489,-0.422191,0.020755,-0.433694,0.409931,-0.649634,-0.207789,-0.657091,0.579311,-0.582259,-0.42062,-0.594079,0.660817,0.264689,-0.563903,0.272941,0.549037,0.962778,-0.387849,1.016682,0.347444,0.000259,-0.347445,-0.000259,0.436275,0.998191,-0.561956,1.030976,0.488795,2.040173,-0.509548,2.10372,165.405898,157.298435,177.798596,165.452364
A001,bend_return,bend_return.mp4,30,1.2,1,1,0.922,1,345.3637,256.8745,63.7106,0.147122,-0.252776,0.218429,-0.368933,0.024145,-0.373119,0.405318,-0.603079,-0.211493,-0.59199,0.578326,-0.567845,-0.421581,-0.554211,0.655973,0.270089,-0.537024,0.312723,0.537079,0.962898,-0.389245,1.035011,0.348365,-0.004475,-0.348365,0.004474,0.430145,0.988324,-0.556744,1.036423,0.47881,2.005471,-0.498765,2.088767,164.967993,160.851965,178.030194,165.43045
A001,bend_return,bend_return.mp4,31,1.24,1,1,0.9254,1,344.4883,258.3727,64.6515,0.157149,-0.175179,0.237391,-0.286553,0.036283,-0.301744,0.438458,-0.520368,-0.186778,-0.530711,0.608913,-0.501197,-0.391087,-0.499999,0.677973,0.318221,-0.49448,0.357659,0.551475,1.003003,-0.350765,1.065977,0.348896,-0.000149,-0.348896,0.000149,0.445812,0.950599,-0.552358,0.985512,0.473805,1.940161,-0.497587,1.996486,164.716443,161.65653,175.799981,165.232216
A001,bend_return,bend_return.mp4,32,1.28,1,1,0.9065,1,344.1826,257.9935,65.326,0.160544,-0.121675,0.22909,-0.226099,0.049297,-0.238827,0.420457,-0.463614,-0.172343,-0.471416,0.606659,-0.469467,-0.393246,-0.483306,0.67747,0.349401,-0.499275,0.354094,0.552514,1.028267,-0.363317,1.07716,0.34887,0.002744,-0.34887,-0.002744,0.449024,0.941717,-0.536956,0.969321,0.469533,1.910312,-0.487415,1.970873,164.628127,162.134757,175.124681,166.217297
A001,bend_return,bend_return.mp4,33,1.32,1,1,0.9059,1,343.7792,260.1442,66.0926,0.18099,-0.145717,0.247451,-0.254484,0.065822,-0.257455,0.424792,-0.485342,-0.172618,-0.475176,0.597654,-0.480459,-0.402343,-0.478296,0.681389,0.320486,-0.503112,0.340357,0.556415,1.005964,-0.365282,1.064205,0.347527,-0.001496,-0.347527,0.001497,0.442795,0.918611,-0.530811,0.95839,0.463704,1.838788,-0.469297,1.919822,163.699237,162.201994,175.390363,165.495894
A001,bend_return,bend_return.mp4,34,1.36,1,1,0.8976,1,344.5995,261.6855,65.6896,0.168918,-0.138196,0.232356,-0.244441,0.056686,-0.247247,0.410003,-0.478931,-0.180831,-0.469177,0.588058,-0.48527,-0.411938,-0.488069,0.671221,0.308024,-0.525969,0.317555,0.536237,0.984222,-0.391837,1.050004,0.34856,-0.000159,-0.34856,0.00016,0.438584,0.928471,-0.539048,0.96131,0.464444,1.810241,-0.488053,1.886518,162.726316,161.566189,176.142831,165.635143
A001,bend_return,bend_return.mp4,35,1.4,1,1,0.9,1,344.8586,262.0961,65.693,0.158425,-0.13201,0.225427,-0.237928,0.045475,-0.243563,0.408094,-0.473212,-0.190267,-0.4697,0.585103,-0.482382,-0.41482,-0.494789,0.66655,0.302877,-0.537422,0.296034,0.52833,0.965557,-0.415719,1.026886,0.348018,0.001909,-0.348018,-0.001909,0.437797,0.925531,-0.532729,0.950659,0.4616,1.797641,-0.481624,1.86569,162.296839,161.73334,176.011544,165.829362
