action_id,action_label,source,frame_id,time_sec,pose_ok,feature_ok,mean_keypoint_conf,low_keypoint_count,hip_center_x,hip_center_y,shoulder_width,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_elbow_angle,right_elbow_angle,left_knee_angle,right_knee_angle
A006,wave,wave.mp4,21,0.84,1,1,0.9755,0,347.2708,246.7684,56.1842,-0.054429,-2.352951,0.052838,-2.459624,-0.164197,-2.450287,0.218767,-2.367135,-0.312953,-2.351682,0.452849,-1.633863,-0.540694,-1.747317,0.703191,-0.83829,-1.419074,-1.793247,0.78537,-0.028536,-1.993944,-2.301949,0.318643,0.008132,-0.318643,-0.008132,0.375912,1.256567,-0.39173,1.322934,0.35519,2.381689,-0.578666,2.394294,168.327776,141.487685,176.318416,173.245295
A006,wave,wave.mp4,22,0.88,1,1,0.9753,0,346.4858,246.819,58.0767,-0.034728,-2.281775,0.066488,-2.383311,-0.142544,-2.375102,0.218372,-2.291388,-0.300517,-2.284481,0.446749,-1.572332,-0.541332,-1.726267,0.687197,-0.807246,-1.353842,-1.852067,0.769849,-0.021683,-1.71642,-2.388065,0.318835,0.012003,-0.318836,-0.012003,0.390528,1.223409,-0.3715,1.283804,0.364416,2.313563,-0.541754,2.3368,168.559447,132.87772,175.240989,173.14299
A006,wave,wave.mp4,23,0.92,1,1,0.9742,0,344.9675,246.1138,59.4525,-0.01087,-2.223071,0.097092,-2.320149,-0.114992,-2.3204,0.238473,-2.212497,-0.268968,-2.229571,0.455916,-1.509601,-0.521836,-1.719365,0.663463,-0.702332,-1.220174,-1.920647,0.738408,-0.01059,-1.520715,-2.666553,0.317272,0.023369,-0.317272,-0.023369,0.380375,1.177664,-0.36234,1.220965,0.319936,2.253065,-0.481266,2.265986,171.765101,128.024002,173.654087,175.581681
A006,wave,wave.mp4,24,0.96,1,1,0.9715,0,344.7002,246.2315,61.0003,-0.020774,-2.168944,0.085146,-2.260369,-0.120004,-2.263611,0.225124,-2.150796,-0.272079,-2.179038,0.449089,-1.46224,-0.515378,-1.726443,0.662468,-0.68099,-1.175614,-2.038479,0.717706,0.022132,-1.331816,-2.762408,0.315832,0.032725,-0.315831,-0.032725,0.381863,1.163014,-0.356795,1.17954,0.337813,2.216377,-0.478513,2.217967,169.215733,127.472004,174.261917,175.250054
A006,wave,wave.mp4,25,1.0,1,1,0.9703,0,344.6259,246.3986,59.2924,-0.034919,-2.22643,0.0781,-2.32311,-0.140819,-2.325271,0.232799,-2.213137,-0.29587,-2.241756,0.452281,-1.498311,-0.504237,-1.789983,0.686511,-0.696772,-1.130657,-2.173604,0.727884,0.059243,-1.219847,-2.963021,0.314497,0.037873,-0.314497,-0.037873,0.354439,1.200438,-0.371415,1.210565,0.347617,2.266373,-0.476035,2.262786,166.842653,127.92952,177.665606,176.93235
A006,wave,wave.mp4,26,1.04,1,1,0.9699,0,344.632,247.115,58.8775,-0.03836,-2.258267,0.075465,-2.355547,-0.147606,-2.358155,0.235153,-2.243128,-0.30899,-2.27131,0.449045,-1.516173,-0.509304,-1.801773,0.683682,-0.71158,-1.06909,-2.169731,0.729925,0.049578,-1.038466,-2.990191,0.317664,0.035699,-0.317663,-0.035699,0.351533,1.208883,-0.377991,1.227887,0.372896,2.274875,-0.447638,2.275476,167.21883,121.180039,179.494483,178.929725
A006,wave,wave.mp4,27,1.08,1,1,0.9632,0,343.0189,246.2484,59.0428,-0.00621,-2.215507,0.10286,-2.319912,-0.121056,-2.311027,0.27677,-2.216755,-0.27119,-2.214384,0.511799,-1.462988,-0.43435,-1.78672,0.671437,-0.709337,-0.985187,-2.27214,0.715284,0.069746,-0.844985,-3.101784,0.313134,0.046462,-0.313134,-0.046462,0.366209,1.22336,-0.313724,1.230578,0.404757,2.299772,-0.345101,2.365626,171.261602,121.795933,179.469182,178.442917
A006,wave,wave.mp4,28,1.12,1,1,0.9682,0,343.9685,244.6813,58.7678,-0.021664,-2.192922,0.079034,-2.302411,-0.146274,-2.280279,0.253276,-2.211769,-0.294788,-2.178005,0.522169,-1.444194,-0.41792,-1.785123,0.705677,-0.789481,-0.973351,-2.443329,0.761616,0.045868,-0.746854,-3.12203,0.309217,0.050098,-0.309216,-0.050098,0.380937,1.259268,-0.307905,1.255955,0.384369,2.334604,-0.438088,2.438792,168.173533,121.385449,176.788375,173.661785
A006,wave,wave.mp4,29,1.16,1,1,0.9685,0,343.865,244.5643,58.7566,-0.017771,-2.188868,0.081036,-2.298646,-0.140609,-2.279381,0.248492,-2.212695,-0.295384,-2.187489,0.517712,-1.446613,-0.419076,-1.796512,0.708591,-0.787398,-0.912431,-2.437704,0.755112,0.05513,-0.640265,-3.084439,0.309575,0.052076,-0.309575,-0.052076,0.380469,1.260688,-0.306694,1.250901,0.374705,2.349662,-0.424623,2.445117,167.011801,119.601287,176.339751,174.233602
A006,wave,wave.mp4,30,1.2,1,1,0.9663,0,343.7894,244.7714,58.5816,-0.013632,-2.199253,0.084771,-2.304821,-0.135331,-2.286124,0.249649,-2.211079,-0.291501,-2.186951,0.518205,-1.455263,-0.419198,-1.80351,0.712259,-0.812632,-0.883076,-2.46864,0.75238,0.049455,-0.575147,-3.131791,0.31132,0.051315,-0.31132,-0.051315,0.3817,1.25842,-0.315895,1.25271,0.38947,2.346211,-0.421595,2.438435,165.862,120.199651,177.07243,175.106912
