frame_id,video_time_sec,expected_label,window_seconds,confidence_threshold,stabilization_buffer,stabilization_min_votes,buffer_duration_sec,valid_feature_ratio,raw_label,threshold_label,stable_label,confidence,prediction_updated,processing_fps,frame_processing_sec
40,1.6,,3.0,0.2,5,3,1.6,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,98.378,0.00954
41,1.64,,3.0,0.2,5,3,1.64,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,100.789,0.00784
42,1.68,,3.0,0.2,5,3,1.68,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,99.746,0.01075
43,1.72,,3.0,0.2,5,3,1.72,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.373,0.00818
44,1.76,,3.0,0.2,5,3,1.76,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.89,0.00909
45,1.8,,3.0,0.2,5,3,1.8,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.077,0.0102
46,1.84,,3.0,0.2,5,3,1.84,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,102.361,0.00841
47,1.88,,3.0,0.2,5,3,1.88,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.349,0.00858
48,1.92,,3.0,0.2,5,3,1.92,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.805,0.00934
49,1.96,,3.0,0.2,5,3,1.96,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.785,0.00888
50,2.0,,3.0,0.2,5,3,2.0,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,101.837,0.01148
51,2.04,,3.0,0.2,5,3,2.04,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,103.753,0.00795
52,2.08,,3.0,0.2,5,3,2.08,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.08,0.00812
53,2.12,,3.0,0.2,5,3,2.12,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,105.946,0.00844
54,2.16,,3.0,0.2,5,3,2.16,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,107.975,0.00766
55,2.2,,3.0,0.2,5,3,2.2,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.28,0.00783
56,2.24,,3.0,0.2,5,3,2.24,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,108.19,0.00977
57,2.28,,3.0,0.2,5,3,2.28,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,109.888,0.00762
58,2.32,,3.0,0.2,5,3,2.32,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,110.344,0.00843
59,2.36,,3.0,0.2,5,3,2.36,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.84,0.00762
60,2.4,,3.0,0.2,5,3,2.4,1.0,WARMING_UP,WARMING_UP,WARMING_UP,0.0,0,111.717,0.00939
61,2.44,,3.0,0.2,5,3,2.44,1.0,wave,wave,UNKNOWN,0.3267,1,102.409,0.05314
62,2.48,,3.0,0.2,5,3,2.48,1.0,wave,wave,UNKNOWN,0.3267,0,100.495,0.0112
63,2.52,,3.0,0.2,5,3,2.52,1.0,wave,wave,UNKNOWN,0.3267,0,102.951,0.00769
64,2.56,,3.0,0.2,5,3,2.56,1.0,wave,wave,UNKNOWN,0.3267,0,99.935,0.0135
65,2.6,,3.0,0.2,5,3,2.6,1.0,wave,wave,UNKNOWN,0.3267,0,102.318,0.00768
66,2.64,,3.0,0.2,5,3,2.64,1.0,wave,wave,UNKNOWN,0.3267,0,104.47,0.00786
67,2.68,,3.0,0.2,5,3,2.68,1.0,wave,wave,UNKNOWN,0.3267,0,106.055,0.00788
68,2.72,,3.0,0.2,5,3,2.72,1.0,wave,wave,UNKNOWN,0.32,1,97.602,0.04642
69,2.76,,3.0,0.2,5,3,2.76,1.0,wave,wave,UNKNOWN,0.32,0,94.476,0.01446
70,2.8,,3.0,0.2,5,3,2.8,1.0,wave,wave,UNKNOWN,0.32,0,91.498,0.01512
71,2.84,,3.0,0.2,5,3,2.84,1.0,wave,wave,UNKNOWN,0.32,0,90.718,0.01164
72,2.88,,3.0,0.2,5,3,2.88,1.0,wave,wave,UNKNOWN,0.32,0,93.395,0.00853
73,2.92,,3.0,0.2,5,3,2.92,1.0,wave,wave,UNKNOWN,0.32,0,91.422,0.01274
74,2.96,,3.0,0.2,5,3,2.96,1.0,wave,wave,UNKNOWN,0.32,0,93.336,0.00886
75,3.0,,3.0,0.2,5,3,3.0,1.0,wave,wave,wave,0.3367,1,85.717,0.05794
76,3.04,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3367,0,87.706,0.00881
77,3.08,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3367,0,85.347,0.01514
78,3.12,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3367,0,87.471,0.00906
79,3.16,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3367,0,90.734,0.00797
80,3.2,,3.0,0.2,5,3,2.96,1.0,wave,wave,wave,0.3367,0,89.987,0.01166
